dataset,family,seed,regime,point_index,rho,accuracy,exact_clean_anchor,adversarial_lower_envelope
cifar,learned,123,adversarial_raw,10,0.2540213747248073,0.07215958369470944,False,False
cifar,learned,123,adversarial_raw,11,0.2838939365615377,0.039549002601908065,False,False
cifar,learned,456,noise,0,0.0,1.0,True,False
cifar,learned,456,noise,1,0.014628024282253242,1.0004880599616524,False,False
cifar,learned,456,noise,2,0.02946111335287941,1.0001743071291616,False,False
cifar,learned,456,noise,3,0.06053215449640502,0.9999477078612514,False,False
cifar,learned,456,noise,4,0.09399038884879103,1.0005229213874849,False,False
cifar,learned,456,noise,5,0.12934182829932891,0.9995816628900123,False,False
cifar,learned,456,noise,6,0.20107706742423326,0.9975248387659056,False,False
cifar,learned,456,noise,7,0.26887655737392047,0.9907442914415199,False,False
cifar,learned,456,noise,8,0.33074285481058646,0.9791354366393584,False,False
cifar,learned,456,adversarial,0,0.0,1.0,True,True
cifar,learned,456,adversarial,1,0.00974555794147635,0.9993027714833537,False,True
cifar,learned,456,adversarial,2,0.019700113636777445,0.997908314450061,False,True
cifar,learned,456,adversarial,3,0.02989837195391547,0.9965138574167683,False,True
cifar,learned,456,adversarial,4,0.04053033367144188,0.9959909360292836,False,True
cifar,learned,456,adversarial,5,0.052174632742125616,0.9940735576085062,False,True
cifar,learned,456,adversarial,6,0.1066373794963385,0.9825692870838416,False,True
cifar,learned,456,adversarial,7,0.15356111742836304,0.95485445354715,False,True
cifar,learned,456,adversarial,8,0.16328407264004044,0.40840160362558825,False,True
cifar,learned,456,adversarial,9,0.21167957348790373,0.11138225553425135,False,True
cifar,learned,456,adversarial,10,0.2822920284071012,0.053163674394282726,False,True
cifar,learned,456,adversarial,11,0.3109851047646963,0.028237754924176395,False,True
cifar,learned,456,adversarial_raw,0,0.0,1.0,True,False
cifar,learned,456,adversarial_raw,1,0.00974555794147635,0.9993027714833537,False,False
cifar,learned,456,adversarial_raw,2,0.019700113636777445,0.997908314450061,False,False
cifar,learned,456,adversarial_raw,3,0.02989837195391547,0.9965138574167683,False,False
cifar,learned,456,adversarial_raw,4,0.04053033367144188,0.9959909360292836,False,False
cifar,learned,456,adversarial_raw,5,0.052174632742125616,0.9940735576085062,False,False
cifar,learned,456,adversarial_raw,6,0.1066373794963385,0.9825692870838416,False,False
cifar,learned,456,adversarial_raw,7,0.15356111742836304,0.95485445354715,False,False
cifar,learned,456,adversarial_raw,8,0.16328407264004044,0.40840160362558825,False,False
cifar,learned,456,adversarial_raw,9,0.21167957348790373,0.11138225553425135,False,False
cifar,learned,456,adversarial_raw,10,0.2822920284071012,0.053163674394282726,False,False
cifar,learned,456,adversarial_raw,11,0.3109851047646963,0.028237754924176395,False,False
cifar,learned,789,noise,0,0.0,1.0,True,False
cifar,learned,789,noise,1,0.01693387412219411,0.9995455339975529,False,False
cifar,learned,789,noise,2,0.034077554188212185,0.9992134242265338,False,False
cifar,learned,789,noise,3,0.06966645205706418,0.999160985841636,False,False
cifar,learned,789,noise,4,0.1072886303481592,0.9983219716832721,False,False
cifar,learned,789,noise,5,0.14591227345415742,0.9969760531375634,False,False
cifar,learned,789,noise,6,0.22103246728970252,0.9911903513371787,False,False
cifar,learned,789,noise,7,0.29041727733015377,0.9830798811396608,False,False
cifar,learned,789,noise,8,0.35415062531549274,0.9708442579968537,False,False
cifar,learned,789,adversarial,0,0.0,1.0,True,True
cifar,learned,789,adversarial,1,0.011466544311240393,0.9991260269183709,False,True
cifar,learned,789,adversarial,2,0.02308905284431119,0.9977276699877644,False,True
cifar,learned,789,adversarial,3,0.03473815158172579,0.9959797238245062,False,True
cifar,learned,789,adversarial,4,0.046277752094800964,0.9930082153469671,False,True
cifar,learned,789,adversarial,5,0.057304024430366904,0.9889879391714733,False,True
cifar,learned,789,adversarial,6,0.07243028515097047,0.9374235273553574,False,True
cifar,learned,789,adversarial,7,0.11530338982323278,0.7297675231602867,False,True
cifar,learned,789,adversarial,8,0.1693748852148077,0.34836567033735355,False,True
cifar,learned,789,adversarial,9,0.22878136850527683,0.11693759832197166,False,True
cifar,learned,789,adversarial,10,0.232224570822453,0.07795839888131445,False,True
cifar,learned,789,adversarial,11,0.26670782489450057,0.033735360950882705,False,True
cifar,learned,789,adversarial_raw,0,0.0,1.0,True,False
cifar,learned,789,adversarial_raw,1,0.011466544311240393,0.9991260269183709,False,False
cifar,learned,789,adversarial_raw,2,0.02308905284431119,0.9977276699877644,False,False
cifar,learned,789,adversarial_raw,3,0.03473815158172579,0.9959797238245062,False,False
cifar,learned,789,adversarial_raw,4,0.046277752094800964,0.9930082153469671,False,False
cifar,learned,789,adversarial_raw,5,0.057304024430366904,0.9889879391714733,False,False
cifar,learned,789,adversarial_raw,6,0.07243028515097047,0.9374235273553574,False,False
cifar,learned,789,adversarial_raw,7,0.11530338982323278,0.7297675231602867,False,False
cifar,learned,789,adversarial_raw,8,0.1693748852148077,0.34836567033735355,False,False
cifar,learned,789,adversarial_raw,9,0.22878136850527683,0.11693759832197166,False,False
cifar,learned,789,adversarial_raw,10,0.232224570822453,0.07795839888131445,False,False
cifar,learned,789,adversarial_raw,11,0.26670782489450057,0.033735360950882705,False,False
cifar,learned,1011,noise,0,0.0,1.0,True,False
cifar,learned,1011,noise,1,0.0187098392542508,1.0003676470588236,False,False
cifar,learned,1011,noise,2,0.037578754221388046,1.0014005602240896,False,False
cifar,learned,1011,noise,3,0.0768174358569362,1.0020833333333334,False,False
cifar,learned,1011,noise,4,0.11794557457640313,1.003046218487395,False,False
cifar,learned,1011,noise,5,0.1592338495564953,1.002766106442577,False,False
cifar,learned,1011,noise,6,0.23768060670764787,1.0005252100840336,False,False
cifar,learned,1011,noise,7,0.30838533397323864,0.9916666666666665,False,False
cifar,learned,1011,noise,8,0.372300580512422,0.9783963585434172,False,False
cifar,learned,1011,adversarial,0,0.0,1.0,True,True
cifar,learned,1011,adversarial,1,0.014706025062705793,0.9998249299719888,False,True
cifar,learned,1011,adversarial,2,0.029748429606731318,0.998249299719888,False,True
cifar,learned,1011,adversarial,3,0.04511316471528229,0.9980742296918768,False,True
cifar,learned,1011,adversarial,4,0.06031802766467227,0.9961484593837535,False,True
cifar,learned,1011,adversarial,5,0.07442540852578097,0.9957983193277311,False,True
cifar,learned,1011,adversarial,6,0.12912997802296336,0.6715686274509803,False,True
cifar,learned,1011,adversarial,7,0.13173123673241702,0.6715686274509803,False,True
cifar,learned,1011,adversarial,8,0.18751522352866282,0.26715686274509803,False,True
cifar,learned,1011,adversarial,9,0.22209463246849911,0.1101190476190476,False,True
cifar,learned,1011,adversarial,10,0.24231046748890803,0.06442577030812324,False,True
cifar,learned,1011,adversarial,11,0.30438644276469023,0.035889355742296916,False,True
cifar,learned,1011,adversarial_raw,0,0.0,1.0,True,False
cifar,learned,1011,adversarial_raw,1,0.014706025062705793,0.9998249299719888,False,False
cifar,learned,1011,adversarial_raw,2,0.029748429606731318,0.998249299719888,False,False
cifar,learned,1011,adversarial_raw,3,0.04511316471528229,0.9980742296918768,False,False
cifar,learned,1011,adversarial_raw,4,0.06031802766467227,0.9961484593837535,False,False
cifar,learned,1011,adversarial_raw,5,0.07442540852578097,0.9957983193277311,False,False
cifar,learned,1011,adversarial_raw,6,0.12912997802296336,0.6715686274509803,False,False
cifar,learned,1011,adversarial_raw,7,0.13173123673241702,0.9810924369747898,False,False
cifar,learned,1011,adversarial_raw,8,0.18751522352866282,0.26715686274509803,False,False
cifar,learned,1011,adversarial_raw,9,0.22209463246849911,0.1101190476190476,False,False
cifar,learned,1011,adversarial_raw,10,0.24231046748890803,0.06442577030812324,False,False
cifar,learned,1011,adversarial_raw,11,0.30438644276469023,0.035889355742296916,False,False
cifar,learned,1213,noise,0,0.0,1.0,True,False
cifar,learned,1213,noise,1,0.01547214990371579,0.9999125415427672,False,False
cifar,learned,1213,noise,2,0.03113486629925728,0.9997551163197482,False,False
cifar,learned,1213,noise,3,0.06367968698475837,0.9990379569704391,False,False
cifar,learned,1213,noise,4,0.09828123125387028,0.9980934056323246,False,False
cifar,learned,1213,noise,5,0.13453129137801814,0.996519153402134,False,False
cifar,learned,1213,noise,6,0.2079256568052918,0.9877733076788523,False,False
cifar,learned,1213,noise,7,0.27777043600746365,0.9754416652090256,False,False
cifar,learned,1213,noise,8,0.3422756072476298,0.961185936680077,False,False
cifar,learned,1213,adversarial,0,0.0,1.0,True,True
cifar,learned,1213,adversarial,1,0.010457976180852431,0.9994752492566031,False,True
cifar,learned,1213,adversarial,2,0.020843435158100245,0.9984257477698093,False,True
cifar,learned,1213,adversarial,3,0.03124274923142819,0.9984257477698093,False,True
cifar,learned,1213,adversarial,4,0.04160708324455762,0.9970264124540843,False,True
cifar,learned,1213,adversarial,5,0.051897406352108974,0.9970264124540843,False,True
cifar,learned,1213,adversarial,6,0.07527973466347541,0.8892775931432568,False,True
cifar,learned,1213,adversarial,7,0.10018906429226532,0.8892775931432568,False,True
cifar,learned,1213,adversarial,8,0.15950870589656516,0.6148329543466853,False,True
cifar,learned,1213,adversarial,9,0.20549541348755943,0.17141857617631626,False,True
cifar,learned,1213,adversarial,10,0.27652080432351916,0.04582823158999475,False,True
cifar,learned,1213,adversarial,11,0.35188153501944736,0.01591743921637222,False,True
cifar,learned,1213,adversarial_raw,0,0.0,1.0,True,False
cifar,learned,1213,adversarial_raw,1,0.010457976180852431,0.9994752492566031,False,False
cifar,learned,1213,adversarial_raw,2,0.020843435158100245,0.9984257477698093,False,False
cifar,learned,1213,adversarial_raw,3,0.03124274923142819,0.998600664684275,False,False
cifar,learned,1213,adversarial_raw,4,0.04160708324455762,0.9970264124540843,False,False
cifar,learned,1213,adversarial_raw,5,0.051897406352108974,0.9970264124540843,False,False
cifar,learned,1213,adversarial_raw,6,0.07527973466347541,0.8892775931432568,False,False
cifar,learned,1213,adversarial_raw,7,0.10018906429226532,0.9849571453559558,False,False
cifar,learned,1213,adversarial_raw,8,0.15950870589656516,0.6148329543466853,False,False
cifar,learned,1213,adversarial_raw,9,0.20549541348755943,0.17141857617631626,False,False
cifar,learned,1213,adversarial_raw,10,0.27652080432351916,0.04582823158999475,False,False
cifar,learned,1213,adversarial_raw,11,0.35188153501944736,0.01591743921637222,False,False
cifar,sinusoidal,42,noise,0,0.0,1.0,True,False
cifar,sinusoidal,42,noise,1,0.015134634034059452,0.9990156442256986,False,False
cifar,sinusoidal,42,noise,2,0.03822553924478796,0.998505888556864,False,False
cifar,sinusoidal,42,noise,3,0.07865725781846102,0.9973633327474072,False,False
cifar,sinusoidal,42,noise,4,0.12112045125584465,0.995253998945333,False,False
cifar,sinusoidal,42,noise,5,0.16302412324985788,0.9886799085955351,False,False
cifar,sinusoidal,42,noise,6,0.23802375668009462,0.971365793636843,False,False
cifar,sinusoidal,42,noise,7,0.3022421911891374,0.9455967656881701,False,False
cifar,sinusoidal,42,noise,8,0.35970863477985804,0.9152575145016698,False,False
cifar,sinusoidal,42,adversarial,0,0.0,1.0,True,True
cifar,sinusoidal,42,adversarial,1,0.01726741905877376,0.9926173316927402,False,True
cifar,sinusoidal,42,adversarial,2,0.03321825973149693,0.977500439444542,False,True
cifar,sinusoidal,42,adversarial,3,0.0828017221813045,0.9207242046053787,False,True
cifar,sinusoidal,42,adversarial,4,0.1597619784936225,0.6834241518720336,False,True
cifar,sinusoidal,42,adversarial,5,0.21137402986860998,0.4208120935137985,False,True
cifar,sinusoidal,42,adversarial,6,0.26839894582858986,0.18052381789418173,False,True
cifar,sinusoidal,42,adversarial,7,0.2792557548679519,0.06908068201792933,False,True
cifar,sinusoidal,42,adversarial_raw,0,0.0,1.0,True,False
cifar,sinusoidal,42,adversarial_raw,1,0.01726741905877376,0.9926173316927402,False,False
cifar,sinusoidal,42,adversarial_raw,2,0.03321825973149693,0.977500439444542,False,False
cifar,sinusoidal,42,adversarial_raw,3,0.0828017221813045,0.9207242046053787,False,False
cifar,sinusoidal,42,adversarial_raw,4,0.1597619784936225,0.6834241518720336,False,False
cifar,sinusoidal,42,adversarial_raw,5,0.21137402986860998,0.4208120935137985,False,False
cifar,sinusoidal,42,adversarial_raw,6,0.26839894582858986,0.18052381789418173,False,False
cifar,sinusoidal,42,adversarial_raw,7,0.2792557548679519,0.06908068201792933,False,False
cifar,sinusoidal,123,noise,0,0.0,1.0,True,False
cifar,sinusoidal,123,noise,1,0.015283384606154068,0.9994645725504194,False,False
cifar,sinusoidal,123,noise,2,0.038441110268947205,0.9991790112439765,False,False
cifar,sinusoidal,123,noise,3,0.0783677557804503,0.9970373014456542,False,False
cifar,sinusoidal,123,noise,4,0.11994996136758118,0.9945743351775835,False,False
cifar,sinusoidal,123,noise,5,0.16158050306757193,0.9905586293057291,False,False
cifar,sinusoidal,123,noise,6,0.23768562785266809,0.9751918615027664,False,False
cifar,sinusoidal,123,noise,7,0.30261159462625764,0.9535070497947528,False,False
cifar,sinusoidal,123,noise,8,0.35994279190952827,0.9257897554881314,False,False
cifar,sinusoidal,123,adversarial,0,0.0,1.0,True,True
cifar,sinusoidal,123,adversarial,1,0.019544872834566462,0.993574870605033,False,True
cifar,sinusoidal,123,adversarial,2,0.03928585010854068,0.9855434588613243,False,True
cifar,sinusoidal,123,adversarial,3,0.046198114008040636,0.9400321256469749,False,True
cifar,sinusoidal,123,adversarial,4,0.09012813510952253,0.8773871140460467,False,True
cifar,sinusoidal,123,adversarial,5,0.16159001654674068,0.7462073888988043,False,True
cifar,sinusoidal,123,adversarial,6,0.21722914478183028,0.42245225771907907,False,True
cifar,sinusoidal,123,adversarial,7,0.27253475400233906,0.13778333035873638,False,True
cifar,sinusoidal,123,adversarial_raw,0,0.0,1.0,True,False
cifar,sinusoidal,123,adversarial_raw,1,0.019544872834566462,0.993574870605033,False,False
cifar,sinusoidal,123,adversarial_raw,2,0.03928585010854068,0.9855434588613243,False,False
cifar,sinusoidal,123,adversarial_raw,3,0.046198114008040636,0.9400321256469749,False,False
cifar,sinusoidal,123,adversarial_raw,4,0.09012813510952253,0.8773871140460467,False,False
cifar,sinusoidal,123,adversarial_raw,5,0.16159001654674068,0.7462073888988043,False,False
cifar,sinusoidal,123,adversarial_raw,6,0.21722914478183028,0.42245225771907907,False,False
cifar,sinusoidal,123,adversarial_raw,7,0.27253475400233906,0.13778333035873638,False,False
cifar,sinusoidal,456,noise,0,0.0,1.0,True,False
cifar,sinusoidal,456,noise,1,0.014934925631056185,1.0006195786864933,False,False
cifar,sinusoidal,456,noise,2,0.03764270881230062,1.0017171180739954,False,False
cifar,sinusoidal,456,noise,3,0.07714080929711782,0.9995043370508053,False,False
cifar,sinusoidal,456,noise,4,0.11842809720574195,0.9963356346255974,False,False
cifar,sinusoidal,456,noise,5,0.15925379406438478,0.9907417241989733,False,False
cifar,sinusoidal,456,noise,6,0.23275719292933977,0.9705434590192956,False,False
cifar,sinusoidal,456,noise,7,0.29561123187270977,0.9420428394406091,False,False
cifar,sinusoidal,456,noise,8,0.35167528368788087,0.9115241635687733,False,False
cifar,sinusoidal,456,adversarial,0,0.0,1.0,True,True
cifar,sinusoidal,456,adversarial,1,0.01854113795579203,0.9952203929899097,False,True
cifar,sinusoidal,456,adversarial,2,0.03552537367363212,0.9892016286068331,False,True
cifar,sinusoidal,456,adversarial,3,0.05670514222727936,0.9493715701894142,False,True
cifar,sinusoidal,456,adversarial,4,0.13406026460046674,0.7833244822092406,False,True
cifar,sinusoidal,456,adversarial,5,0.18248086085217974,0.5335457603115596,False,True
cifar,sinusoidal,456,adversarial,6,0.21917689826131997,0.2894317578332449,False,True
cifar,sinusoidal,456,adversarial,7,0.2641141946751578,0.07452646486103735,False,True
cifar,sinusoidal,456,adversarial_raw,0,0.0,1.0,True,False
cifar,sinusoidal,456,adversarial_raw,1,0.01854113795579203,0.9952203929899097,False,False
cifar,sinusoidal,456,adversarial_raw,2,0.03552537367363212,0.9892016286068331,False,False
cifar,sinusoidal,456,adversarial_raw,3,0.05670514222727936,0.9493715701894142,False,False
cifar,sinusoidal,456,adversarial_raw,4,0.13406026460046674,0.7833244822092406,False,False
cifar,sinusoidal,456,adversarial_raw,5,0.18248086085217974,0.5335457603115596,False,False
cifar,sinusoidal,456,adversarial_raw,6,0.21917689826131997,0.2894317578332449,False,False
cifar,sinusoidal,456,adversarial_raw,7,0.2641141946751578,0.07452646486103735,False,False
cifar,sinusoidal,789,noise,0,0.0,1.0,True,False
cifar,sinusoidal,789,noise,1,0.015003239836978034,0.9998603351955306,False,False
cifar,sinusoidal,789,noise,2,0.03785740096501522,0.9990223463687151,False,False
cifar,sinusoidal,789,noise,3,0.0775837879592188,0.998463687150838,False,False
cifar,sinusoidal,789,noise,4,0.11876594397543101,0.9959671787709498,False,False
cifar,sinusoidal,789,noise,5,0.15918153290328502,0.9921438547486033,False,False
cifar,sinusoidal,789,noise,6,0.23196543070519673,0.9741794692737429,False,False
cifar,sinusoidal,789,noise,7,0.2945078020461534,0.9498777932960895,False,False
cifar,sinusoidal,789,noise,8,0.35055855109376016,0.9176501396648045,False,False
cifar,sinusoidal,789,adversarial,0,0.0,1.0,True,True
cifar,sinusoidal,789,adversarial,1,0.018000819443114074,0.9956354748603352,False,True
cifar,sinusoidal,789,adversarial,2,0.03427900490785086,0.9851606145251395,False,True
cifar,sinusoidal,789,adversarial,3,0.0627032836278353,0.9450069832402234,False,True
cifar,sinusoidal,789,adversarial,4,0.12043178675785403,0.8051675977653631,False,True
cifar,sinusoidal,789,adversarial,5,0.19102749570104258,0.603177374301676,False,True
cifar,sinusoidal,789,adversarial,6,0.2602207505849142,0.3161662011173184,False,True
cifar,sinusoidal,789,adversarial,7,0.27855996664606547,0.10405027932960893,False,True
cifar,sinusoidal,789,adversarial_raw,0,0.0,1.0,True,False
cifar,sinusoidal,789,adversarial_raw,1,0.018000819443114074,0.9956354748603352,False,False
cifar,sinusoidal,789,adversarial_raw,2,0.03427900490785086,0.9851606145251395,False,False
cifar,sinusoidal,789,adversarial_raw,3,0.0627032836278353,0.9450069832402234,False,False
cifar,sinusoidal,789,adversarial_raw,4,0.12043178675785403,0.8051675977653631,False,False
cifar,sinusoidal,789,adversarial_raw,5,0.19102749570104258,0.603177374301676,False,False
cifar,sinusoidal,789,adversarial_raw,6,0.2602207505849142,0.3161662011173184,False,False
cifar,sinusoidal,789,adversarial_raw,7,0.27855996664606547,0.10405027932960893,False,False
cifar,sinusoidal,1011,noise,0,0.0,1.0,True,False
cifar,sinusoidal,1011,noise,1,0.014356638878214579,0.99906952247191,False,False
cifar,sinusoidal,1011,noise,2,0.0361109813618848,0.9979985955056179,False,False
cifar,sinusoidal,1011,noise,3,0.07359918345604136,0.9965765449438202,False,False
cifar,sinusoidal,1011,noise,4,0.11230568354981685,0.9942064606741571,False,False
cifar,sinusoidal,1011,noise,5,0.15026202405876743,0.9906074438202246,False,False
cifar,sinusoidal,1011,noise,6,0.21829893848296025,0.9748068820224718,False,False
cifar,sinusoidal,1011,noise,7,0.2773456140522143,0.9496313202247191,False,False
cifar,sinusoidal,1011,noise,8,0.33159425455787916,0.916695926966292,False,False
cifar,sinusoidal,1011,adversarial,0,0.0,1.0,True,True
cifar,sinusoidal,1011,adversarial,1,0.015711453219890828,0.9935042134831459,False,True
cifar,sinusoidal,1011,adversarial,2,0.03047440258024448,0.9812148876404493,False,True
cifar,sinusoidal,1011,adversarial,3,0.07406715374442488,0.9350421348314606,False,True
cifar,sinusoidal,1011,adversarial,4,0.1310922016358139,0.7220856741573033,False,True
cifar,sinusoidal,1011,adversarial,5,0.1659836942641311,0.48384831460674155,False,True
cifar,sinusoidal,1011,adversarial,6,0.1946131811749182,0.25983146067415724,False,True
cifar,sinusoidal,1011,adversarial,7,0.23643111649684653,0.08391853932584269,False,True
cifar,sinusoidal,1011,adversarial_raw,0,0.0,1.0,True,False
cifar,sinusoidal,1011,adversarial_raw,1,0.015711453219890828,0.9935042134831459,False,False
cifar,sinusoidal,1011,adversarial_raw,2,0.03047440258024448,0.9812148876404493,False,False
cifar,sinusoidal,1011,adversarial_raw,3,0.07406715374442488,0.9350421348314606,False,False
cifar,sinusoidal,1011,adversarial_raw,4,0.1310922016358139,0.7220856741573033,False,False
cifar,sinusoidal,1011,adversarial_raw,5,0.1659836942641311,0.48384831460674155,False,False
cifar,sinusoidal,1011,adversarial_raw,6,0.1946131811749182,0.25983146067415724,False,False
cifar,sinusoidal,1011,adversarial_raw,7,0.23643111649684653,0.08391853932584269,False,False
cifar,sinusoidal,1213,noise,0,0.0,1.0,True,False
cifar,sinusoidal,1213,noise,1,0.015194406048730768,1.000070249385318,False,False
cifar,sinusoidal,1213,noise,2,0.038284945817723695,0.999964875307341,False,False
cifar,sinusoidal,1213,noise,3,0.07832521884153996,0.9988584474885844,False,False
cifar,sinusoidal,1213,noise,4,0.12004122780338429,0.9961187214611871,False,False
cifar,sinusoidal,1213,noise,5,0.16123405944026298,0.9893572181243412,False,False
cifar,sinusoidal,1213,noise,6,0.23508163904091872,0.9697049525816649,False,False
cifar,sinusoidal,1213,noise,7,0.29844218206372236,0.9443097997892517,False,False
cifar,sinusoidal,1213,noise,8,0.35561754745299234,0.9131366350544432,False,False
cifar,sinusoidal,1213,adversarial,0,0.0,1.0,True,True
cifar,sinusoidal,1213,adversarial,1,0.019232128785032915,0.9957850368809271,False,True
cifar,sinusoidal,1213,adversarial,2,0.036706910202079515,0.9857744994731295,False,True
cifar,sinusoidal,1213,adversarial,3,0.05703407392571588,0.9522304179838424,False,True
cifar,sinusoidal,1213,adversarial,4,0.11707865130409398,0.8199859501229363,False,True
cifar,sinusoidal,1213,adversarial,5,0.16864744316938038,0.6331225851773796,False,True
cifar,sinusoidal,1213,adversarial,6,0.2098128659845502,0.4067439409905163,False,True
cifar,sinusoidal,1213,adversarial,7,0.25841830605193844,0.15402177730944855,False,True
cifar,sinusoidal,1213,adversarial_raw,0,0.0,1.0,True,False
cifar,sinusoidal,1213,adversarial_raw,1,0.019232128785032915,0.9957850368809271,False,False
cifar,sinusoidal,1213,adversarial_raw,2,0.036706910202079515,0.9857744994731295,False,False
cifar,sinusoidal,1213,adversarial_raw,3,0.05703407392571588,0.9522304179838424,False,False
cifar,sinusoidal,1213,adversarial_raw,4,0.11707865130409398,0.8199859501229363,False,False
cifar,sinusoidal,1213,adversarial_raw,5,0.16864744316938038,0.6331225851773796,False,False
cifar,sinusoidal,1213,adversarial_raw,6,0.2098128659845502,0.4067439409905163,False,False
cifar,sinusoidal,1213,adversarial_raw,7,0.25841830605193844,0.15402177730944855,False,False
cifar,rope,42,noise,0,0.0,1.0,True,False
cifar,rope,42,noise,1,0.025128479433318397,0.9998704663212434,False,False
cifar,rope,42,noise,2,0.050273720760301566,0.9993199481865285,False,False
cifar,rope,42,noise,3,0.10069666143926473,0.9970693005181348,False,False
cifar,rope,42,noise,4,0.2023251246078201,0.9904792746113991,False,False
cifar,rope,42,noise,5,0.3048504570157955,0.9758743523316064,False,False
cifar,rope,42,noise,6,0.40728617648292387,0.9489475388601036,False,False
cifar,rope,42,noise,7,0.507927848050885,0.9064119170984457,False,False
cifar,rope,42,adversarial,0,0.0,1.0,True,True
cifar,rope,42,adversarial,1,0.011238242602887763,0.9995142487046632,False,True
cifar,rope,42,adversarial,2,0.0235521095322422,0.9990284974093264,False,True
cifar,rope,42,adversarial,3,0.03696623224869792,0.9941709844559585,False,True
cifar,rope,42,adversarial,4,0.05037473258275163,0.9891515544041452,False,True
cifar,rope,42,adversarial,5,0.06257040732067666,0.9838082901554405,False,True
cifar,rope,42,adversarial,6,0.10786861007107128,0.9230893782383421,False,True
cifar,rope,42,adversarial,7,0.13194709398725618,0.7616580310880829,False,True
cifar,rope,42,adversarial,8,0.15731773576966543,0.5764248704663213,False,True
cifar,rope,42,adversarial,9,0.18517628066680494,0.1760038860103627,False,True
cifar,rope,42,adversarial,10,0.21654397041786047,0.057642487046632135,False,True
cifar,rope,42,adversarial,11,0.2503632613498819,0.046470207253886016,False,True
cifar,rope,42,adversarial,12,0.4360857434927175,0.03222150259067358,False,True
cifar,rope,42,adversarial_raw,0,0.0,1.0,True,False
cifar,rope,42,adversarial_raw,1,0.011238242602887763,0.9995142487046632,False,False
cifar,rope,42,adversarial_raw,2,0.0235521095322422,0.9990284974093264,False,False
cifar,rope,42,adversarial_raw,3,0.03696623224869792,0.9941709844559585,False,False
cifar,rope,42,adversarial_raw,4,0.05037473258275163,0.9891515544041452,False,False
cifar,rope,42,adversarial_raw,5,0.06257040732067666,0.9838082901554405,False,False
cifar,rope,42,adversarial_raw,6,0.10786861007107128,0.9230893782383421,False,False
cifar,rope,42,adversarial_raw,7,0.13194709398725618,0.7616580310880829,False,False
cifar,rope,42,adversarial_raw,8,0.15731773576966543,0.5764248704663213,False,False
cifar,rope,42,adversarial_raw,9,0.18517628066680494,0.1760038860103627,False,False
cifar,rope,42,adversarial_raw,10,0.21654397041786047,0.057642487046632135,False,False
cifar,rope,42,adversarial_raw,11,0.2503632613498819,0.046470207253886016,False,False
cifar,rope,42,adversarial_raw,12,0.4360857434927175,0.03222150259067358,False,False
cifar,rope,123,noise,0,0.0,1.0,True,False
cifar,rope,123,noise,1,0.023750044545420144,0.999547803617571,False,False
cifar,rope,123,noise,2,0.04751994718511769,0.9993701550387597,False,False
cifar,rope,123,noise,3,0.09524139598320014,0.9967377260981912,False,False
cifar,rope,123,noise,4,0.19190722263737794,0.9883397932816538,False,False
cifar,rope,123,noise,5,0.2902555819262285,0.9741763565891475,False,False
cifar,rope,123,noise,6,0.38936745546032936,0.9484334625322998,False,False
cifar,rope,123,noise,7,0.48778007244841665,0.9118863049095609,False,False
cifar,rope,123,adversarial,0,0.0,1.0,True,True
cifar,rope,123,adversarial,1,0.01296573630088253,1.0,False,True
cifar,rope,123,adversarial,2,0.037000519243707064,1.0,False,True
cifar,rope,123,adversarial,3,0.0612054864517373,0.9953165374677003,False,True
cifar,rope,123,adversarial,4,0.07931140673953056,0.9804586563307495,False,True
cifar,rope,123,adversarial,5,0.09556018084907279,0.9718992248062017,False,True
cifar,rope,123,adversarial,6,0.15232184183163142,0.8921188630490957,False,True
cifar,rope,123,adversarial,7,0.16704942799238615,0.7459625322997416,False,True
cifar,rope,123,adversarial,8,0.18260640246061477,0.5289082687338502,False,True
cifar,rope,123,adversarial,9,0.19910115227949476,0.16779715762273903,False,True
cifar,rope,123,adversarial,10,0.2347047908724523,0.06556847545219639,False,True
cifar,rope,123,adversarial,11,0.25140367588876134,0.04877260981912145,False,True
cifar,rope,123,adversarial,12,0.40250593445361504,0.038598191214470286,False,True
cifar,rope,123,adversarial_raw,0,0.0,1.0,True,False
cifar,rope,123,adversarial_raw,1,0.01296573630088253,1.002422480620155,False,False
cifar,rope,123,adversarial_raw,2,0.037000519243707064,1.000484496124031,False,False
cifar,rope,123,adversarial_raw,3,0.0612054864517373,0.9953165374677003,False,False
cifar,rope,123,adversarial_raw,4,0.07931140673953056,0.9804586563307495,False,False
cifar,rope,123,adversarial_raw,5,0.09556018084907279,0.9718992248062017,False,False
cifar,rope,123,adversarial_raw,6,0.15232184183163142,0.8921188630490957,False,False
cifar,rope,123,adversarial_raw,7,0.16704942799238615,0.7459625322997416,False,False
cifar,rope,123,adversarial_raw,8,0.18260640246061477,0.5289082687338502,False,False
cifar,rope,123,adversarial_raw,9,0.19910115227949476,0.16779715762273903,False,False
cifar,rope,123,adversarial_raw,10,0.2347047908724523,0.06556847545219639,False,False
cifar,rope,123,adversarial_raw,11,0.25140367588876134,0.04877260981912145,False,False
cifar,rope,123,adversarial_raw,12,0.40250593445361504,0.038598191214470286,False,False
cifar,rope,456,noise,0,0.0,1.0,True,False
cifar,rope,456,noise,1,0.025034083834118037,0.9995643756050339,False,False
cifar,rope,456,noise,2,0.050077755521220214,0.9991126169732171,False,False
