dataset,family,regime,rho,mean_accuracy,sd_accuracy,low_accuracy,high_accuracy
imagenet,alibi,adversarial,0.0909625,0.5082106529516587,0.03264076848515769,0.475569884466501,0.5408514214368164
imagenet,alibi,adversarial,0.0912,0.506104300082698,0.0325626031978211,0.4735416968848769,0.5386669032805191
imagenet,alibi,adversarial,0.0914375,0.5039979472137375,0.03248558363916913,0.4715123635745683,0.5364835308529066
imagenet,alibi,adversarial,0.091675,0.5018915943447769,0.032409717977448925,0.469481876367328,0.5343013123222259
imagenet,alibi,adversarial,0.0919125,0.4997852414758164,0.03233501433461438,0.467450227141202,0.5321202558104308
imagenet,alibi,adversarial,0.09215,0.4976788886068558,0.03226148078286667,0.4654174078239891,0.5299403693897224
imagenet,alibi,adversarial,0.0923875,0.4955725357378952,0.03218912534115294,0.4633834103967423,0.5277616610790482
imagenet,alibi,adversarial,0.092625,0.4934661828689346,0.03211795597162516,0.4613482268973095,0.5255841388405598
imagenet,alibi,adversarial,0.0928625,0.49135982999997396,0.03204798057606234,0.4593118494239116,0.5234078105760362
imagenet,alibi,adversarial,0.0931,0.48925347713101347,0.03197920699225833,0.45727427013875516,0.5212326841232718
imagenet,alibi,adversarial,0.0933375,0.4871471242620528,0.03191164299037822,0.45523548127167457,0.519058767252431
imagenet,alibi,adversarial,0.093575,0.4850407713930922,0.03184529626928643,0.45319547512380576,0.5168860676623787
imagenet,alibi,adversarial,0.0938125,0.4829344185241317,0.031780174452849044,0.4511542440712827,0.5147145929769807
imagenet,alibi,adversarial,0.09405,0.4808280656551711,0.03171628508621445,0.4491117805689567,0.5125443507413856
imagenet,alibi,adversarial,0.0942875,0.4787217127862105,0.03165363563207483,0.44706807715413566,0.5103753484182854
imagenet,alibi,adversarial,0.094525,0.47661535991725,0.03159223346691248,0.44502312645033754,0.5082075933841625
imagenet,alibi,adversarial,0.0947625,0.47450900704828936,0.03153208587723418,0.4429769211710552,0.5060410929255236
imagenet,alibi,adversarial,0.095,0.4724026541793287,0.031473200055797526,0.4409294541235312,0.5038758542351263
cifar,learned,noise,0.0,1.0,0.0,1.0,1.0
cifar,learned,noise,0.0002375,0.9999994409008734,7.085357686714892e-06,0.9999923555431868,1.0000065262585602
cifar,learned,noise,0.000475,0.9999988818017466,1.4170715373343862e-05,0.9999847110863732,1.0000130525171198
cifar,learned,noise,0.0007125,0.99999832270262,2.12560730599879e-05,0.99997706662956,1.00001957877568
cifar,learned,noise,0.00095,0.9999977636034932,2.8341430746649624e-05,0.9999694221727465,1.0000261050342398
cifar,learned,noise,0.0011875,0.9999972045043665,3.542678843333176e-05,0.9999617777159331,1.0000326312927998
cifar,learned,noise,0.001425,0.9999966454052399,4.2512146120046654e-05,0.9999541332591199,1.0000391575513599
cifar,learned,noise,0.0016625,0.9999960863061131,4.959750380668814e-05,0.9999464888023064,1.0000456838099199
cifar,learned,noise,0.0019,0.9999955272069866,5.6682861493352415e-05,0.9999388443454932,1.0000522100684799
cifar,learned,noise,0.0021375,0.9999949681078598,6.376821918003456e-05,0.9999311998886797,1.00005873632704
cifar,learned,noise,0.002375,0.9999944090087332,7.085357686669629e-05,0.9999235554318665,1.0000652625856
cifar,learned,noise,0.0026125,0.9999938499096065,7.793893455340871e-05,0.9999159109750531,1.00007178884416
cifar,learned,noise,0.00285,0.9999932908104797,8.502429223999923e-05,0.9999082665182397,1.0000783151027197
cifar,learned,noise,0.0030875,0.9999927317113532,9.210964992668172e-05,0.9999006220614265,1.00008484136128
cifar,learned,noise,0.003325,0.9999921726122264,9.919500761339662e-05,0.999892977604613,1.0000913676198397
cifar,learned,noise,0.0035625,0.9999916135130996,0.00010628036530002559,0.9998853331477996,1.0000978938783995
cifar,learned,noise,0.0038,0.999991054413973,0.00011336572298674047,0.9998776886909863,1.0001044201369598
cifar,learned,noise,0.0040375,0.9999904953148463,0.00012045108067333134,0.9998700442341729,1.0001109463955196
cifar,learned,noise,0.004275,0.9999899362157197,0.0001275364383600135,0.9998623997773597,1.0001174726540798
cifar,learned,noise,0.0045125,0.999989377116593,0.0001346217960467284,0.9998547553205462,1.0001239989126396
cifar,learned,noise,0.00475,0.9999888180174663,0.00014170715373339012,0.9998471108637329,1.0001305251711996
cifar,learned,noise,0.0049875,0.9999882589183396,0.000148792511420052,0.9998394664069196,1.0001370514297596
cifar,learned,noise,0.005225,0.9999876998192129,0.0001558778691067163,0.9998318219501061,1.0001435776883196
cifar,learned,noise,0.0054625,0.9999871407200862,0.00016296322679337801,0.9998241774932928,1.0001501039468796
cifar,learned,noise,0.0057,0.9999865816209595,0.00017004858448009291,0.9998165330364794,1.0001566302054397
cifar,learned,noise,0.0059375,0.9999860225218328,0.00017713394216672186,0.9998088885796661,1.0001631564639994
cifar,learned,noise,0.006175,0.9999854634227061,0.00018421929985341652,0.9998012441228527,1.0001696827225595
cifar,learned,noise,0.0064125,0.9999849043235794,0.0001913046575400808,0.9997935996660394,1.0001762089811195
cifar,learned,noise,0.00665,0.9999843452244529,0.0001983900152267098,0.9997859552092262,1.0001827352396797
cifar,learned,noise,0.0068875,0.999983786125326,0.00020547537291342466,0.9997783107524126,1.0001892614982395
cifar,learned,noise,0.007125,0.9999832270261994,0.00021256073060006616,0.9997706662955993,1.0001957877567995
cifar,learned,noise,0.0073625,0.9999826679270725,0.0002196460882867276,0.9997630218387857,1.000202314015359
cifar,learned,noise,0.0076,0.9999821088279459,0.0002267314459734101,0.9997553773819725,1.0002088402739193
cifar,learned,noise,0.0078375,0.9999815497288194,0.0002338168036600718,0.9997477329251593,1.0002153665324793
cifar,learned,noise,0.008075,0.9999809906296925,0.00024090216134675394,0.9997400884683457,1.0002218927910391
cifar,learned,noise,0.0083125,0.9999804315305659,0.00024798751903339544,0.9997324440115325,1.0002284190495994
cifar,learned,noise,0.00855,0.9999798724314393,0.00025507287672009215,0.9997247995547192,1.0002349453081594
cifar,learned,noise,0.0087875,0.9999793133323126,0.00026215823440674187,0.9997171550979058,1.0002414715667194
cifar,learned,noise,0.009025,0.999978754233186,0.00026924359209340356,0.9997095106410927,1.0002479978252794
cifar,learned,noise,0.0092625,0.9999781951340591,0.00027632894978009827,0.9997018661842789,1.0002545240838392
cifar,learned,noise,0.0095,0.9999776360349325,0.00028341430746681314,0.9996942217274657,1.0002610503423994
cifar,learned,noise,0.0097375,0.999977076935806,0.0002904996651533915,0.9996865772706526,1.0002675766009594
cifar,learned,noise,0.009975,0.9999765178366792,0.0002975850228401064,0.9996789328138391,1.0002741028595192
cifar,learned,noise,0.0102125,0.9999759587375525,0.00030467038052676813,0.9996712883570258,1.0002806291180792
cifar,learned,noise,0.01045,0.9999753996384256,0.00031175573821343004,0.9996636439002122,1.000287155376639
cifar,learned,noise,0.0106875,0.9999748405392991,0.0003188410959001449,0.9996559994433989,1.0002936816351993
cifar,learned,noise,0.010925,0.9999742814401724,0.00032592645358675603,0.9996483549865857,1.0003002078937593
cifar,learned,noise,0.0111625,0.9999737223410455,0.00033301181127343816,0.9996407105297721,1.000306734152319
cifar,learned,noise,0.0114,0.9999731632419189,0.0003400971689600999,0.9996330660729588,1.0003132604108789
cifar,learned,noise,0.0116375,0.9999726041427923,0.0003471825266467945,0.9996254216161455,1.000319786669439
cifar,learned,noise,0.011875,0.9999720450436657,0.0003542678843334767,0.9996177771593322,1.0003263129279991
cifar,learned,noise,0.0121125,0.9999714859445389,0.0003613532420200853,0.9996101327025187,1.000332839186559
cifar,learned,noise,0.01235,0.9999709268454122,0.00036843859970680024,0.9996024882457054,1.000339365445119
cifar,learned,noise,0.0125875,0.9999703677462856,0.0003755239573934621,0.9995948437888921,1.000345891703679
cifar,learned,noise,0.012825,0.999969808647159,0.00038260931508012384,0.9995871993320788,1.0003524179622392
cifar,learned,noise,0.0130625,0.9999692495480321,0.0003896946727668205,0.9995795548752653,1.000358944220799
cifar,learned,noise,0.0133,0.9999686904489055,0.0003967800304534498,0.9995719104184521,1.000365470479359
cifar,learned,noise,0.0135375,0.9999681313497787,0.00040386538814013196,0.9995642659616386,1.0003719967379188
cifar,learned,noise,0.013775,0.9999675722506521,0.00041095074582682666,0.9995566215048253,1.000378522996479
cifar,learned,noise,0.0140125,0.9999670131515255,0.00041803610351348836,0.9995489770480119,1.000385049255039
cifar,learned,noise,0.01425,0.9999664540523988,0.00042512146120015227,0.9995413325911987,1.000391575513599
cifar,learned,noise,0.0144875,0.999965894953272,0.00043220681888678155,0.9995336881343853,1.0003981017721588
cifar,learned,noise,0.014725,0.9999644547174755,0.000438029694373833,0.9995264250231017,1.0004024844118493
cifar,learned,noise,0.0149625,0.9999617376558817,0.0004420522366968954,0.9995196854191848,1.0004037898925786
cifar,learned,noise,0.0152,0.9999590205942882,0.00044611518908436326,0.9995129054052039,1.0004051357833725
cifar,learned,noise,0.0154375,0.9999563048342909,0.0004502182109182729,0.9995060866233726,1.000406523045209
cifar,learned,noise,0.015675,0.9999538248394856,0.0004546032785727786,0.9994992215609128,1.0004084281180583
cifar,learned,noise,0.0159125,0.9999513194444808,0.00045903617235230714,0.9994922832721285,1.0004103556168331
cifar,learned,noise,0.01615,0.9999488140494761,0.00046351265930770984,0.9994853013901684,1.0004123267087839
cifar,learned,noise,0.0163875,0.9999463086544714,0.000468031488599902,0.9994782771658716,1.0004143401430714
cifar,learned,noise,0.016625,0.9999438032594666,0.00047259144562221146,0.9994712118138445,1.0004163947050888
cifar,learned,noise,0.0168625,0.9999412978644618,0.0004771913513482139,0.9994641065131137,1.0004184892158101
cifar,learned,noise,0.0171,0.9999389991728632,0.0004816255412701333,0.999457373631593,1.0004206247141334
cifar,learned,noise,0.0173375,0.9999367892890666,0.00048601030675937126,0.9994507789823073,1.000422799595826
cifar,learned,noise,0.017575,0.9999345794052701,0.0004904326113505194,0.9994441467939196,1.0004250120166207
cifar,learned,noise,0.0178125,0.999932369521474,0.0004948914487066352,0.9994374780727674,1.0004272609701808
cifar,learned,noise,0.01805,0.9999306946292498,0.0004984116430143807,0.9994322829862354,1.0004291062722641
cifar,learned,noise,0.0182875,0.9999301519659237,0.0004999049587522226,0.9994302470071715,1.000430056924676
cifar,learned,noise,0.018525,0.9999296093025976,0.0005014328168242342,0.9994281764857733,1.0004310421194218
cifar,learned,noise,0.0187625,0.9999293746308454,0.0005033183840473871,0.999426056246798,1.0004326930148928
cifar,learned,noise,0.019,0.999930221009732,0.000506400011714281,0.9994238209980176,1.0004366210214461
cifar,learned,noise,0.0192375,0.9999310673886187,0.0005095581766187713,0.9994215092119999,1.0004406255652374
cifar,learned,noise,0.019475,0.9999319137675057,0.0005127914646368267,0.9994191223028689,1.0004447052321426
cifar,learned,noise,0.0197125,0.9999327601463923,0.0005160984638616557,0.9994166616825306,1.000448858610254
cifar,learned,noise,0.01995,0.999933606525279,0.000519477766556863,0.9994141287587222,1.0004530842918358
cifar,learned,noise,0.0201875,0.9999344529041657,0.000522927970990341,0.9994115249331754,1.000457380875156
cifar,learned,noise,0.020425,0.9999352992830527,0.0005264476831478841,0.9994088515999048,1.0004617469662005
cifar,learned,noise,0.0206625,0.9999361456619392,0.0005300355183288676,0.9994061101436104,1.0004661811802682
cifar,learned,noise,0.0209,0.9999369920408259,0.0005336901026242149,0.9994033019382017,1.0004706821434501
cifar,learned,noise,0.0211375,0.9999378384197125,0.0005374100742808716,0.9994004283454316,1.0004752484939934
cifar,learned,noise,0.021375,0.9999386847985994,0.0005411940849535147,0.9993974907136458,1.000479878883553
cifar,learned,noise,0.0216125,0.999939531177486,0.0005450408008483094,0.9993944903766377,1.0004845719783344
cifar,learned,noise,0.02185,0.9999403775563729,0.0005489489037612543,0.9993914286526117,1.0004893264601342
cifar,learned,noise,0.0220875,0.9999412239352595,0.0005529170920152489,0.9993883068432443,1.0004941410272747
cifar,learned,noise,0.022325,0.9999420703141461,0.0005569440812999582,0.9993851262328461,1.000499014395446
cifar,learned,noise,0.0225625,0.999942916693033,0.000561028605418754,0.9993818880876143,1.0005039452984519
cifar,learned,noise,0.0228,0.9999437630719198,0.0005651694169466416,0.9993785936549732,1.0005089324888665
cifar,learned,noise,0.0230375,0.9999446094508064,0.0005693652878038986,0.9993752441630025,1.0005139747386103
cifar,learned,noise,0.023275,0.9999454558296931,0.000573615009750331,0.9993718408199428,1.0005190708394434
cifar,learned,noise,0.0235125,0.99994630220858,0.0005779173948034077,0.9993683848137767,1.0005242196033834
cifar,learned,noise,0.02375,0.9999471485874666,0.0005822712755858148,0.9993648773118807,1.0005294198630523
cifar,learned,noise,0.0239875,0.9999479949663534,0.0005866755056067841,0.9993613194607467,1.0005346704719602
cifar,learned,noise,0.024225,0.9999488413452401,0.0005911289594802711,0.9993577123857598,1.0005399703047204
cifar,learned,noise,0.0244625,0.999949687724127,0.0005956305330856995,0.9993540571910413,1.0005453182572126
cifar,learned,noise,0.0247,0.9999505341030135,0.0006001791436749522,0.9993503549593385,1.0005507132466884
cifar,learned,noise,0.0249375,0.9999513804819004,0.0006047737299282902,0.9993466067519721,1.0005561542118286
cifar,learned,noise,0.025175,0.9999522268607871,0.0006094132519653376,0.9993428136088218,1.0005616401127524
cifar,learned,noise,0.0254125,0.9999530732396739,0.000614096691312637,0.9993389765483612,1.0005671699309866
cifar,learned,noise,0.02565,0.9999539196185605,0.0006188230508327451,0.9993350965677278,1.0005727426693933
cifar,learned,noise,0.0258875,0.9999547659974471,0.0006235913546171498,0.99933117464283,1.0005783573520644
cifar,learned,noise,0.026125,0.9999556123763341,0.0006284006478475444,0.9993272117284866,1.0005840130241817
cifar,learned,noise,0.0263625,0.9999564587552207,0.0006332499966267554,0.9993232087585939,1.0005897087518474
cifar,learned,noise,0.0266,0.9999573051341075,0.0006381384877837196,0.9993191666463238,1.0005954436218913
cifar,learned,noise,0.0268375,0.999958151512994,0.0006430652286546364,0.9993150862843394,1.0006012167416487
cifar,learned,noise,0.027075,0.9999589978918809,0.000648029346842396,0.9993109685450385,1.0006070272387233
cifar,learned,noise,0.0273125,0.9999598442707677,0.0006530299899574853,0.9993068142808101,1.0006128742607252
cifar,learned,noise,0.02755,0.9999606906496544,0.0006580663253422011,0.9993026243243123,1.0006187569749967
cifar,learned,noise,0.0277875,0.999961537028541,0.0006631375397800297,0.999298399488761,1.000624674568321
cifar,learned,noise,0.028025,0.9999623834074279,0.0006682428391925919,0.9992941405682353,1.0006306262466205
cifar,learned,noise,0.0282625,0.9999632297863147,0.0006733814483258854,0.9992898483379888,1.0006366112346405
cifar,learned,noise,0.0285,0.9999640761652012,0.0006785526104270607,0.9992855235547742,1.0006426287756283
cifar,learned,noise,0.0287375,0.999964922544088,0.0006837555869138139,0.9992811669571742,1.0006486781310018
cifar,learned,noise,0.028975,0.9999657689229746,0.0006889896570376699,0.9992767792659369,1.0006547585800123
cifar,learned,noise,0.0292125,0.9999666153018616,0.0006942541175423946,0.9992723611843192,1.000660869419404
cifar,learned,noise,0.02945,0.9999674616807481,0.0006995482823185465,0.9992679133984296,1.0006670099630666
cifar,learned,noise,0.0296875,0.9999688309857641,0.0007050517503405901,0.9992637792354234,1.0006738827361046
cifar,learned,noise,0.029925,0.9999702259612983,0.0007105814785429738,0.9992596444827553,1.0006808074398412
cifar,learned,noise,0.0301625,0.9999716209368326,0.0007161279537514727,0.9992554929830811,1.000687748890584
cifar,learned,noise,0.0304,0.9999730159123669,0.0007216907898442489,0.9992513251225226,1.0006947067022112
cifar,learned,noise,0.0306375,0.9999744108879013,0.0007272696113917183,0.9992471412765096,1.000701680499293
cifar,learned,noise,0.030875,0.9999758058634356,0.000732864053332879,0.9992429418101028,1.0007086699167684
cifar,learned,noise,0.0311125,0.9999772008389698,0.000738473760662618,0.9992387270783072,1.0007156745996324
cifar,learned,noise,0.03135,0.9999758998825569,0.0007423400947165441,0.9992335597878403,1.0007182399772734
cifar,learned,noise,0.0315875,0.9999742105003712,0.0007459968300506537,0.9992282136703206,1.0007202073304218
cifar,learned,noise,0.031825,0.9999725211181855,0.0007497206303736022,0.9992228004878119,1.000722241748559
cifar,learned,noise,0.0320625,0.9999708317359998,0.000753510501393417,0.9992173212346064,1.0007243422373933
cifar,learned,noise,0.0323,0.9999691423538137,0.0007573654512536889,0.99921177690256,1.0007265078050673
cifar,learned,noise,0.0325375,0.999967452971628,0.0007612844913273851,0.9992061684803006,1.0007287374629554
cifar,learned,noise,0.032775,0.9999657635894422,0.0007652666369695207,0.9992004969524727,1.0007310302264119
cifar,learned,noise,0.0330125,0.9999640742072563,0.0007693109082301278,0.9991947632990261,1.0007333851154865
cifar,learned,noise,0.03325,0.9999623848250705,0.0007734163305267376,0.9991889684945437,1.0007358011555971
cifar,learned,noise,0.0334875,0.9999606954428848,0.0007775819352770558,0.9991831135076077,1.000738277378162
cifar,learned,noise,0.033725,0.999959006060699,0.0007818067604933788,0.9991771993002057,1.0007408128211923
cifar,learned,noise,0.0339625,0.9999573166785133,0.000786089851338545,0.9991712268271747,1.000743406529852
cifar,learned,noise,0.0342,0.9999559925663101,0.0007900177638682322,0.9991659748024418,1.0007460103301784
cifar,learned,noise,0.0344375,0.9999550116740236,0.0007936187154363757,0.9991613929585872,1.00074863038946
cifar,learned,noise,0.034675,0.9999540307817371,0.0007972808068041779,0.9991567499749329,1.0007513115885411
cifar,learned,noise,0.0349125,0.9999530498894506,0.0008010031994002404,0.9991520466900503,1.0007540530888508
cifar,learned,noise,0.03515,0.999952068997164,0.000804785056486719,0.9991472839406773,1.0007568540536507
cifar,learned,noise,0.0353875,0.9999510881048775,0.0008086255437364875,0.999142462561141,1.000759713648614
cifar,learned,noise,0.035625,0.999950107212591,0.0008125238297832396,0.9991375833828078,1.0007626310423743
cifar,learned,noise,0.0358625,0.9999491263203047,0.0008164790867449415,0.9991326472335598,1.0007656054070497
cifar,learned,noise,0.0361,0.9999481454280182,0.0008204904907200833,0.9991276549372982,1.0007686359187384
cifar,learned,noise,0.0363375,0.9999468978114544,0.000824883897296997,0.9991220139141574,1.0007717817087514
cifar,learned,noise,0.036575,0.9999453744362188,0.0008296657232892851,0.9991157087129295,1.0007750401595081
cifar,learned,noise,0.0368125,0.999943851060983,0.0008344960806278447,0.9991093549803552,1.000778347141611
cifar,learned,noise,0.03705,0.9999423276857473,0.0008393741314609747,0.9991029535542864,1.0007817018172083
cifar,learned,noise,0.0372875,0.9999408043105117,0.0008442990491224748,0.9990965052613893,1.0007851033596342
cifar,learned,noise,0.037525,0.9999392809352758,0.0008492700182705449,0.9990900109170053,1.0007885509535464
cifar,learned,noise,0.0377625,0.9999366140177811,0.0008519216793970119,0.9990846923383842,1.0007885356971782
cifar,learned,noise,0.038,0.999933612560771,0.0008539085814640362,0.9990797039793069,1.000787521142235
cifar,learned,noise,0.0382375,0.9999306111037604,0.0008559200193097585,0.9990746910844506,1.0007865311230701
cifar,learned,noise,0.038475,0.9999276096467501,0.0008579558203653034,0.9990696538263848,1.0007855654671154
cifar,learned,noise,0.0387125,0.9999246081897396,0.0008600158116153072,0.9990645923781243,1.000784624001355
cifar,learned,noise,0.03895,0.9999216067327293,0.0008620998196520403,0.9990595069130773,1.0007837065523815
cifar,learned,noise,0.0391875,0.9999186052757191,0.0008642076707284769,0.9990543976049906,1.0007828129464476
cifar,learned,noise,0.039425,0.9999156038187086,0.0008663391908102505,0.9990492646278983,1.0007819430095188
cifar,learned,noise,0.0396625,0.9999126023616984,0.0008684942056270935,0.9990441081560714,1.0007810965673256
cifar,learned,noise,0.0399,0.9999096009046881,0.0008706725407224094,0.9990389283639657,1.0007802734454105
cifar,learned,noise,0.0401375,0.9999065994476778,0.0008728740215026941,0.9990337254261751,1.0007794734691804
cifar,learned,noise,0.040375,0.9999035979906674,0.0008750984732854928,0.9990284995173819,1.000778696463953
cifar,learned,noise,0.0406125,0.999900596533657,0.0008773457213465697,0.9990232508123105,1.0007779422550036
cifar,learned,noise,0.04085,0.9998975950766468,0.0008796155909655774,0.9990179794856812,1.0007772106676123
cifar,learned,noise,0.0410875,0.9998945936196364,0.0008819079074713586,0.9990126857121651,1.0007765015271077
cifar,learned,noise,0.041325,0.999891592162626,0.0008842224962853912,0.9990073696663406,1.0007758146589114
cifar,learned,noise,0.0415625,0.9998885907056158,0.0008865591829653283,0.9990020315226504,1.000775149888581
cifar,learned,noise,0.0418,0.9998855892486053,0.0008889177932459226,0.9989966714553593,1.0007745070418512
cifar,learned,noise,0.0420375,0.999882587791595,0.000891298153080347,0.9989912896385147,1.0007738859446753
cifar,learned,noise,0.042275,0.9998795863345847,0.0008937000886794163,0.9989858862459053,1.0007732864232641
cifar,learned,noise,0.0425125,0.9998765848775744,0.0008961234265507116,0.9989804614510236,1.0007727083041251
cifar,learned,noise,0.04275,0.999873583420564,0.0008985679935355721,0.9989750154270284,1.0007721514140995
cifar,learned,noise,0.0429875,0.9998705819635537,0.0009010336168457676,0.9989695483467079,1.0007716155803994
cifar,learned,noise,0.043225,0.9998675805065433,0.0009035201240990341,0.9989640603824443,1.0007711006306423
cifar,learned,noise,0.0434625,0.999864579049533,0.0009060273433532149,0.9989585517061798,1.0007706063928863
cifar,learned,noise,0.0437,0.9998615775925227,0.0009085551031399459,0.9989530224893828,1.0007701326956626
cifar,learned,noise,0.0439375,0.9998585761355122,0.0009111032324965841,0.9989474729030157,1.0007696793680088
cifar,learned,noise,0.044175,0.999855574678502,0.0009136715609976786,0.9989419031175043,1.0007692462394997
cifar,learned,noise,0.0444125,0.9998525732214917,0.0009162599187851107,0.9989363133027066,1.0007688331402769
cifar,learned,noise,0.04465,0.9998495717644813,0.0009188681365977056,0.9989307036278836,1.000768439901079
cifar,learned,noise,0.0448875,0.9998465703074709,0.0009214960457989312,0.998925074261672,1.0007680663532699
cifar,learned,noise,0.045125,0.9998435688504607,0.0009241434784045888,0.998919425372056,1.0007677123288652
cifar,learned,noise,0.0453625,0.9998405673934503,0.0009268102671088094,0.9989137571263415,1.000767377660559
cifar,learned,noise,0.0456,0.9998375659364399,0.0009294962453099114,0.99890806969113,1.0007670621817497
cifar,learned,noise,0.0458375,0.9998345644794294,0.0009322012471340118,0.9989023632322954,1.0007667657265635
cifar,learned,noise,0.046075,0.9998315630224193,0.0009349251074590324,0.9988966379149602,1.0007664881298783
cifar,learned,noise,0.0463125,0.9998285615654088,0.0009376676619369822,0.9988908939034717,1.0007662292273458
cifar,learned,noise,0.04655,0.9998255601083986,0.0009404287470157784,0.9988851313613828,1.0007659888554143
cifar,learned,noise,0.0467875,0.9998225586513882,0.0009432081999596377,0.9988793504514286,1.0007657668513479
cifar,learned,noise,0.047025,0.9998195571943778,0.0009460058588691149,0.9988735513355086,1.0007655630532468
cifar,learned,noise,0.0472625,0.9998165557373677,0.0009488215626999152,0.9988677341746678,1.0007653773000675
cifar,learned,noise,0.0475,0.9998135542803572,0.000951655151281147,0.9988618991290761,1.0007652094316384
cifar,learned,noise,0.0477375,0.9998105528233467,0.0009545064653326503,0.9988560463580141,1.0007650592886794
cifar,learned,noise,0.047975,0.9998075513663367,0.0009573753464811092,0.9988501760198556,1.0007649267128178
cifar,learned,noise,0.0482125,0.9998045499093262,0.0009602616372759825,0.9988442882720502,1.0007648115466021
cifar,learned,noise,0.04845,0.9998015484523158,0.0009631651812041348,0.9988383832711117,1.00076471363352
cifar,learned,noise,0.0486875,0.9997985469953057,0.0009660858227043522,0.9988324611726014,1.00076463281801
cifar,learned,noise,0.048925,0.9997955455382951,0.0009690234071800058,0.9988265221311151,1.0007645689454752
cifar,learned,noise,0.0491625,0.9997925440812848,0.000971977781012172,0.9988205663002726,1.000764521862297
cifar,learned,noise,0.0494,0.9997895426242743,0.0009749487915710507,0.9988145938327033,1.0007644914158453
cifar,learned,noise,0.0496375,0.9997865411672642,0.0009779362872276557,0.9988086048800365,1.000764477454492
cifar,learned,noise,0.049875,0.9997835397102538,0.0009809401173637075,0.9988025995928901,1.0007644798276174
cifar,learned,noise,0.0501125,0.9997805382532435,0.0009839601323816472,0.9987965781208619,1.0007644983856252
cifar,learned,noise,0.05035,0.9997775367962332,0.000986996183713727,0.9987905406125195,1.0007645329799468
cifar,learned,noise,0.0505875,0.9997745353392228,0.000990048123830721,0.998784487215392,1.0007645834630534
cifar,learned,noise,0.050825,0.9997715338822125,0.0009931158062492056,0.9987784180759633,1.0007646496884617
cifar,learned,noise,0.0510625,0.9997685324252021,0.00099619908553937,0.9987723333396628,1.0007647315107415
cifar,learned,noise,0.0513,0.9997655309681918,0.000999297817331263,0.9987662331508605,1.000764828785523
cifar,learned,noise,0.0515375,0.9997625295111815,0.0010024118583209988,0.9987601176528605,1.0007649413695026
cifar,learned,noise,0.051775,0.999759528054171,0.0010055410662764296,0.9987539869878945,1.0007650691204475
cifar,learned,noise,0.0520125,0.9997565265971607,0.0010086853000417036,0.998747841297119,1.0007652118972024
cifar,learned,noise,0.05225,0.9997535251401505,0.0010118444195419867,0.9987416807206085,1.0007653695596925
cifar,learned,noise,0.0524875,0.9997505236831401,0.0010150182857871027,0.998735505397353,1.0007655419689272
cifar,learned,noise,0.052725,0.9997475222261297,0.0010182067608754367,0.9987293154652543,1.000765728987005
cifar,learned,noise,0.0529625,0.9997445207691195,0.0010214097079961713,0.9987231110611233,1.0007659304771157
cifar,learned,noise,0.0532,0.9997415193121091,0.0010246269914321296,0.998716892320677,1.000766146303541
cifar,learned,noise,0.0534375,0.9997385178550987,0.0010278584765616616,0.9987106593785371,1.0007663763316603
cifar,learned,noise,0.053675,0.9997355163980884,0.0010311040298603923,0.998704412368228,1.0007666204279488
cifar,learned,noise,0.0539125,0.9997325149410781,0.001034363518901909,0.9986981514221761,1.00076687845998
cifar,learned,noise,0.05415,0.9997295134840677,0.0010376368123587668,0.9986918766717089,1.0007671502964264
cifar,learned,noise,0.0543875,0.9997265120270574,0.001040923780002686,0.9986855882470548,1.0007674358070602
cifar,learned,noise,0.054625,0.999723510570047,0.0010442242927044228,0.9986792862773426,1.0007677348627515
cifar,learned,noise,0.0548625,0.9997205091130367,0.0010475382224335633,0.9986729708906031,1.0007680473354703
cifar,learned,noise,0.0551,0.9997175076560264,0.0010508654422573165,0.9986666422137691,1.0007683730982837
cifar,learned,noise,0.0553375,0.999714506199016,0.0010542058263394943,0.9986603003726765,1.0007687120253554
cifar,learned,noise,0.055575,0.9997115047420057,0.001057559249938987,0.9986539454920667,1.0007690639919447
cifar,learned,noise,0.0558125,0.9997085032849954,0.001060925589408251,0.9986475776955871,1.0007694288744036
cifar,learned,noise,0.05605,0.999705501827985,0.0010643047221905056,0.9986411971057945,1.0007698065501756
cifar,learned,noise,0.0562875,0.9997025003709746,0.0010676965268178698,0.9986348038441568,1.0007701968977925
cifar,learned,noise,0.056525,0.9996994989139641,0.0010711008829082489,0.9986283980310559,1.0007705997968723
cifar,learned,noise,0.0567625,0.999696497456954,0.0010745176711627084,0.9986219797857913,1.0007710151281166
cifar,learned,noise,0.057,0.9996934959999436,0.001077946773361839,0.9986155492265818,1.0007714427733054
cifar,learned,noise,0.0572375,0.9996904945429333,0.0010813880723623515,0.998609106470571,1.0007718826152956
cifar,learned,noise,0.057475,0.999687493085923,0.0010848414520932808,0.9986026516338297,1.0007723345380162
cifar,learned,noise,0.0577125,0.9996844916289125,0.0010883067975522636,0.9985961848313603,1.0007727984264647
cifar,learned,noise,0.05795,0.9996814901719024,0.001091783994800786,0.9985897061771016,1.0007732741667033
cifar,learned,noise,0.0581875,0.999678488714892,0.001095272930960122,0.9985832157839318,1.000773761645852
cifar,learned,noise,0.058425,0.9996754872578815,0.0010987734942065526,0.998576713763675,1.000774260752088
cifar,learned,noise,0.0586625,0.9996724858008713,0.001102285573766512,0.9985702002271049,1.0007747713746378
cifar,learned,noise,0.0589,0.9996694843438608,0.0011058090599117545,0.9985636752839491,1.0007752934037726
