dataset,pe_type,seed,direction,kind,functional_gain,probe_radius,rho_rel_calibration,rho_rel_heldout,delta_ce,damage_efficiency,parameter_radius_global_rms,parameter_space_cosine_to_task_gradient,attention_task_alignment_cosine,source_file
cifar,learned,456,random_12,gaussian random,7.028110365455723,0.0001,0.0300731198065285,0.0288360778235279,-0.0014129281044006,-0.0489986229419798,0.0049154217731765,-0.0047835037112236,-2.853358804819544e-05,cifar_seeds_456_789.json
cifar,learned,456,random_13,gaussian random,7.055422270135717,0.0001,0.0300749603138757,0.0286117011012807,0.0017231404781341,0.060225027237441,0.0049939387710675,-0.0073152533732354,0.0002922717502705,cifar_seeds_456_789.json
cifar,learned,456,random_14,gaussian random,7.154846333922462,0.0001,0.0300548074290396,0.0283498005523444,-0.0028554797172546,-0.1007230972218778,0.0047675147680654,0.0045773102901875,-0.0002701931251336,cifar_seeds_456_789.json
cifar,learned,456,random_15,gaussian random,6.90316541507986,0.0001,0.0300769826399236,0.0287123318928667,-0.003969669342041,-0.1382565984836375,0.0051301040399782,-0.0050637517124414,-0.0001125972576154,cifar_seeds_456_789.json
cifar,learned,456,random_16,gaussian random,6.81859410286862,0.0001,0.0300603337343029,0.0287369198620011,0.0018619298934936,0.0647922568749507,0.0050505527485639,-0.0001618807291379,-0.0001899357461715,cifar_seeds_456_789.json
cifar,learned,456,random_17,gaussian random,7.125971682309804,0.0001,0.0300607169472232,0.0284854181323133,-0.0055899024009704,-0.1962373300966005,0.0049239139630073,-0.0009254469769075,-0.0001139811440383,cifar_seeds_456_789.json
cifar,learned,456,random_18,gaussian random,7.000276599097395,0.0001,0.0300706743703562,0.0291834308766865,-0.0051552951335906,-0.1766514415448341,0.0050261617481245,0.0037794853560626,9.42214107324262e-05,cifar_seeds_456_789.json
cifar,learned,456,random_19,gaussian random,6.663186784085045,0.0001,0.0301129442552373,0.0288786969782725,-0.0051637589931488,-0.1788085867251509,0.0051914289568819,-0.0008925026631914,-0.0003581814113771,cifar_seeds_456_789.json
cifar,learned,456,random_20,gaussian random,7.0798335214668455,0.0001,0.0300683106199939,0.0283960143455312,-0.0011103153228759,-0.0391010974063234,0.0048220871781746,-0.0103991646319627,0.0001689349528481,cifar_seeds_456_789.json
cifar,learned,456,random_21,gaussian random,6.789963269473229,0.0001,0.0300811586772023,0.0288577299737638,0.0001043677330017,0.0036166300362708,0.0050856015711799,0.0034026259090751,9.342438466354908e-05,cifar_seeds_456_789.json
cifar,learned,456,random_22,gaussian random,7.209468639420974,0.0001,0.03005412957264,0.0283178063983346,0.0017977952957153,0.0634863898151751,0.0047129294633859,-0.0069904010742902,-0.0003476401448477,cifar_seeds_456_789.json
cifar,learned,456,random_23,gaussian random,7.169982945878531,0.0001,0.0300644181054261,0.0287158507674125,-0.0024270713329315,-0.084520265570046,0.0048228564989397,0.000626676774118,-0.000469515353543,cifar_seeds_456_789.json
cifar,learned,456,random_24,gaussian random,6.602432192737961,0.0001,0.0300977233024776,0.0288773591822788,0.0025085806846618,0.0868701555716115,0.0053075787113374,0.0005325626698322,0.0001169845034113,cifar_seeds_456_789.json
cifar,learned,456,random_25,gaussian random,6.829056951420451,0.0001,0.0300976967404985,0.0286153505964778,-0.0050307214260101,-0.1758049900192151,0.0051487497776396,0.0052382037974894,-0.0003855267165457,cifar_seeds_456_789.json
cifar,learned,456,random_26,gaussian random,6.999831873653768,0.0001,0.0301020517202358,0.0289613720467893,0.0014225244522094,0.0491179924042021,0.0049802024115376,0.0049584433436393,0.0001784844424246,cifar_seeds_456_789.json
cifar,learned,456,random_27,gaussian random,7.086836155521086,0.0001,0.0300519436816805,0.0286277278954798,0.0008594989776611,0.0300233040078895,0.0048912525833241,0.0051636593416333,-6.96009934032171e-05,cifar_seeds_456_789.json
cifar,learned,456,random_28,gaussian random,6.906477491215737,0.0001,0.0300744886177406,0.0286153657241322,0.0027038156986236,0.0944882453954954,0.0049266402876946,-0.000974633207079,2.846919960520387e-05,cifar_seeds_456_789.json
cifar,learned,456,random_29,gaussian random,6.9466754147519705,0.0001,0.0300949593023763,0.0283542685611401,-0.0011394917964935,-0.0401876632450048,0.0050422298169379,0.0059859468601644,-0.0001722519917269,cifar_seeds_456_789.json
cifar,learned,456,random_30,gaussian random,7.240619082671809,0.0001,0.0300694775950737,0.028242114233049,0.001692920923233,0.0599431370209518,0.004718484332652,0.0061632026918232,-0.0003515076003731,cifar_seeds_456_789.json
cifar,learned,456,random_31,gaussian random,6.860060880787885,0.0001,0.0300650314464855,0.0288040788928611,-0.0034343302249908,-0.1192306908255974,0.0050921315040736,0.0019348323112353,-0.0002468069625548,cifar_seeds_456_789.json
cifar,learned,456,task_gradient,held-out task-gradient ascent,38.9380676968534,0.0001,0.0295363615449659,0.0278006148861445,-0.0019066035747528,-0.0685813455048087,0.0007704542565789,1.0,-0.0002056932296438,cifar_seeds_456_789.json
cifar,learned,789,random_00,gaussian random,7.93466482501991,0.0001,0.0300719176064338,0.0281147335661541,0.0029945075511932,0.1065102589056071,0.0044642193724996,0.0033447088208049,6.96555370403203e-05,cifar_seeds_456_789.json
cifar,learned,789,random_01,gaussian random,7.741712778527803,0.0001,0.0300812947778243,0.0278055029391783,-0.0022284090518951,-0.0801427349388197,0.0045017299397991,2.0754567231051624e-05,5.4149549693795066e-05,cifar_seeds_456_789.json
cifar,learned,789,random_02,gaussian random,8.002148920382176,0.0001,0.0300267305411907,0.0278278231786464,0.0081980526447296,0.29459913526475,0.0043311678484273,-0.0010816685389727,0.0005025772286563,cifar_seeds_456_789.json
cifar,learned,789,random_03,gaussian random,7.880207523886439,0.0001,0.0300213888900456,0.0276014666181936,0.003668189048767,0.1328983383205144,0.0043656217985619,-0.0047424677759408,1.182196989976714e-05,cifar_seeds_456_789.json
cifar,learned,789,random_04,gaussian random,8.054561736492914,0.0001,0.0300373068883598,0.0278956739316755,0.0020568668842315,0.0737342603469418,0.0043501738773226,0.0042540398426353,0.0003152871930503,cifar_seeds_456_789.json
cifar,learned,789,random_05,gaussian random,7.690265615793502,0.0001,0.0300818182230889,0.0282635656066144,-0.0047625303268432,-0.1685042288411304,0.0045990436686642,0.0092578688636422,3.151193334348239e-05,cifar_seeds_456_789.json
cifar,learned,789,random_06,gaussian random,7.991873655655622,0.0001,0.0300848670484995,0.0279176879855267,-0.0008221268653869,-0.0294482432002669,0.0044631430234447,0.0093173580244183,-0.0004509106700501,cifar_seeds_456_789.json
cifar,learned,789,random_07,gaussian random,8.259409102269679,0.0001,0.0300070382241138,0.0273372921288729,0.0062631368637084,0.2291059712199339,0.0042135952588543,0.0080603742972016,0.0001430648755602,cifar_seeds_456_789.json
cifar,learned,789,random_08,gaussian random,7.708855601274299,0.0001,0.0301249315986844,0.0279572844988271,-0.000872403383255,-0.0312048683874002,0.0045781838738914,0.0035072793252766,0.0002573492352076,cifar_seeds_456_789.json
cifar,learned,789,random_09,gaussian random,8.072362118415935,0.0001,0.0300396527374662,0.0280040451077399,0.0011706948280334,0.0418044901559555,0.0043193475072674,-0.0011264627100899,-1.799830315712321e-05,cifar_seeds_456_789.json
cifar,learned,789,random_10,gaussian random,7.910766931373791,0.0001,0.0300715009122839,0.0279316425716398,0.0031154751777648,0.1115392755644153,0.0043991842543403,-0.0029504494741559,0.000225942788839,cifar_seeds_456_789.json
cifar,learned,789,random_11,gaussian random,7.830474954881819,0.0001,0.0300301173284325,0.0281509869570739,0.0008147954940795,0.028943762977903,0.004467616360504,0.0076445816084742,-0.0001469665379866,cifar_seeds_456_789.json
cifar,learned,789,random_12,gaussian random,7.8649830405140095,0.0001,0.0300794892023235,0.0281240415935446,0.0012969374656677,0.0461149035551637,0.0044271838242663,-0.0003360395494382,0.0002404621760496,cifar_seeds_456_789.json
cifar,learned,789,random_13,gaussian random,8.108288020885484,0.0001,0.0300818123816621,0.0277786067734626,0.0015479922294616,0.0557260571808262,0.0043963462001627,0.0003950279497075,-0.0001685234167464,cifar_seeds_456_789.json
cifar,learned,789,random_14,gaussian random,7.991405703662457,0.0001,0.0300261648527235,0.0278214884174643,-0.0049118995666503,-0.1765505674228075,0.0043606966014285,0.000234014558373,1.06312859633922e-05,cifar_seeds_456_789.json
cifar,learned,789,random_15,gaussian random,8.136470445262322,0.0001,0.0300227966487849,0.0278004674778525,0.0058021247386932,0.2087060134264123,0.0042651227620763,-0.0030163766350597,0.0001704498280505,cifar_seeds_456_789.json
cifar,learned,789,random_16,gaussian random,7.511396489568708,0.0001,0.0300277873533241,0.027989135344234,-0.002589464187622,-0.092516762514263,0.0045909369010821,0.0007928216364234,-0.0004767991361226,cifar_seeds_456_789.json
cifar,learned,789,random_17,gaussian random,7.853585715281595,0.0001,0.0300329704826836,0.027659775517294,-0.0017610490322113,-0.0636682329945238,0.0044563766778364,-0.0060751037672162,-0.0002357709873518,cifar_seeds_456_789.json
cifar,learned,789,random_18,gaussian random,7.857649879080534,0.0001,0.0300189140588255,0.0278812476311193,-0.0077272057533264,-0.2771470579638548,0.0045211016083593,-0.0013308792840689,-0.0001960402958938,cifar_seeds_456_789.json
cifar,learned,789,random_19,gaussian random,7.681145696211042,0.0001,0.0300713238097646,0.0283368551005668,0.0033031404018402,0.1165669369489818,0.0044789287990107,0.0065967473201453,0.0001147475559977,cifar_seeds_456_789.json
cifar,learned,789,random_20,gaussian random,7.975211541643374,0.0001,0.030074491103144,0.0283547688021542,0.0043712556362152,0.1541629793110183,0.0045161949168578,0.0009753303602337,-5.434156186975033e-05,cifar_seeds_456_789.json
cifar,learned,789,random_21,gaussian random,8.052421613672957,0.0001,0.0300551855290397,0.0276024589324727,0.0028211176395416,0.1022053015799524,0.0042911211074057,0.0032107797451317,-1.864117395839444e-05,cifar_seeds_456_789.json
cifar,learned,789,random_22,gaussian random,7.692794824348134,0.0001,0.0301052534141838,0.0280445785898546,-0.0040590167045593,-0.1447344516714436,0.0046586087993436,-0.0041491510346531,0.0001465255116012,cifar_seeds_456_789.json
cifar,learned,789,random_23,gaussian random,8.13380825817769,0.0001,0.0300332302857836,0.0278308537108859,0.0089589953422546,0.3219087504581421,0.0042520760531062,-0.0066875261254608,0.0002944896087963,cifar_seeds_456_789.json
cifar,learned,789,random_24,gaussian random,7.592832177295384,0.0001,0.0301010364337808,0.0280057495850905,0.0034767091274261,0.1241426913735261,0.0047113898907105,-0.0044818245805799,2.106587031047008e-05,cifar_seeds_456_789.json
cifar,learned,789,random_25,gaussian random,8.24044985334775,0.0001,0.0299617477347284,0.0276737805845719,-0.003370314836502,-0.1217872934347473,0.0043278083997165,-0.0076677603647112,-0.0002777215131455,cifar_seeds_456_789.json
cifar,learned,789,random_26,gaussian random,8.442418676749408,0.0001,0.0300521254112743,0.0275442928225081,-0.0104553401470184,-0.3795828128313652,0.004116830119408,-0.0004704706952907,-7.99947234680975e-05,cifar_seeds_456_789.json
cifar,learned,789,random_27,gaussian random,8.143738628395134,0.0001,0.0300299361913369,0.0277155491122804,0.0050707757472991,0.1829577948016329,0.0043241859659518,0.0062256813980638,0.0005085941571029,cifar_seeds_456_789.json
cifar,learned,789,random_28,gaussian random,8.005782165818015,0.0001,0.0300304507602279,0.0276611550872363,0.0028531551361083,0.1031466374817055,0.0042505199273678,0.0039410018362104,0.0003293867127043,cifar_seeds_456_789.json
cifar,learned,789,random_29,gaussian random,7.832094324670748,0.0001,0.030100946682654,0.0277846162954366,-0.0015809834003448,-0.0569013940496457,0.0044532591579178,-0.0090501140803098,-0.0002982712738284,cifar_seeds_456_789.json
cifar,learned,789,random_30,gaussian random,7.529636925169654,0.0001,0.0300758251572586,0.0281185830085946,0.0039283633232116,0.1397070158909122,0.0046772586787281,-0.0074103642255067,0.0005434748472116,cifar_seeds_456_789.json
cifar,learned,789,random_31,gaussian random,7.894652240703123,0.0001,0.030106213277953,0.0279584523292311,-0.0040790438652038,-0.1458966260782298,0.0043322934595023,-0.0021243160590529,-0.0001550538499664,cifar_seeds_456_789.json
cifar,learned,789,task_gradient,held-out task-gradient ascent,41.72047530645624,0.0001,0.0295050058461674,0.027010608913388,-0.0019095838069915,-0.0706975475123435,0.0007190713859234,1.0,-0.0003138077661254,cifar_seeds_456_789.json
cifar,learned,1011,random_00,gaussian random,8.04667657773469,0.0001,0.0301144506026419,0.0289433719782241,0.0003746002912521,0.0129425241652551,0.0043715592488155,-0.0001351912942482,-0.0002378904647571,cifar_seeds_1011_1213.json
cifar,learned,1011,random_01,gaussian random,8.215355825303021,0.0001,0.0300462775821881,0.0281585194219849,-0.0050912350416183,-0.1808062052312073,0.0042892634625233,-0.0015262939268723,-0.0003110953102874,cifar_seeds_1011_1213.json
cifar,learned,1011,random_02,gaussian random,8.00474820655964,0.0001,0.0300199322927455,0.0286717443250201,-0.002606451511383,-0.0909066250674032,0.0043671744111811,0.0047823274508118,-0.0001442484213605,cifar_seeds_1011_1213.json
cifar,learned,1011,random_03,gaussian random,8.179560499254645,0.0001,0.0300486743154029,0.0286409000893449,0.0025766938924789,0.0899655347576708,0.0041855137044875,0.003576245624572,-0.0001467461195506,cifar_seeds_1011_1213.json
cifar,learned,1011,random_04,gaussian random,8.30329194003639,0.0001,0.0300174072046672,0.0279702522102298,-0.0036911368370056,-0.1319665196174246,0.0040680559826222,-0.0009725567651912,-0.0001587485554386,cifar_seeds_1011_1213.json
cifar,learned,1011,random_05,gaussian random,8.12222337785006,0.0001,0.030069964083505,0.0286965083705565,-0.0124735087156295,-0.4346699101702471,0.0043524125998282,-0.0015546573558822,-0.0003142923609439,cifar_seeds_1011_1213.json
cifar,learned,1011,random_06,gaussian random,8.282657154985815,0.0001,0.0300604588589842,0.0277827151215234,0.0011237114667892,0.0404464236801211,0.004068752171679,-0.0070811249315738,7.206780962355337e-05,cifar_seeds_1011_1213.json
cifar,learned,1011,random_07,gaussian random,8.35706840357754,0.0001,0.0300267666166661,0.0280552081677651,0.0026105046272277,0.0930488418270659,0.0041020604048361,0.0053356457501649,-5.202253108145712e-05,cifar_seeds_1011_1213.json
cifar,learned,1011,random_08,gaussian random,7.991888285426881,0.0001,0.0300962085958401,0.0285269449972166,-0.0049850791692733,-0.1747498433414365,0.0043289342605538,-0.0007580937817692,-0.0002538166491561,cifar_seeds_1011_1213.json
cifar,learned,1011,random_09,gaussian random,7.99525445413117,0.0001,0.0301123215965221,0.0287322678107909,-0.001324325799942,-0.0460919342901516,0.0043338887994461,-0.0070008975453674,-0.000124028598652,cifar_seeds_1011_1213.json
cifar,learned,1011,random_10,gaussian random,8.282397276279488,0.0001,0.0300593912212847,0.0287361648952974,0.0099767297506332,0.3471837591057911,0.0041782329148337,0.0023740590550005,0.0001770985584131,cifar_seeds_1011_1213.json
cifar,learned,1011,random_11,gaussian random,7.896648695716662,0.0001,0.0300813155458443,0.0286946238656382,0.0034394115209579,0.1198625755494442,0.0044781138556401,0.0001792359835235,9.175109714347655e-05,cifar_seeds_1011_1213.json
cifar,learned,1011,random_12,gaussian random,8.303110314296491,0.0001,0.0300354161539474,0.0284162170882416,-0.0035462528467178,-0.1247967959882047,0.004117999897231,-0.0002588534844107,-0.0001738995842034,cifar_seeds_1011_1213.json
cifar,learned,1011,random_13,gaussian random,8.820512025032809,0.0001,0.0299923428049645,0.027420178194698,0.0030587464570999,0.1115509328707189,0.0039767845328527,0.0060301120392978,-0.0002597273750265,cifar_seeds_1011_1213.json
cifar,learned,1011,random_14,gaussian random,8.20186359632252,0.0001,0.0300277843366108,0.0284880882925519,0.0037591308355331,0.1319544785501082,0.0040863939782675,-0.0001777076395228,0.0001569148998762,cifar_seeds_1011_1213.json
cifar,learned,1011,random_15,gaussian random,8.180596901662907,0.0001,0.0300573899078705,0.0286451802491917,-0.0024732947349548,-0.0863424392319757,0.0042651958005556,0.0082073779776692,-9.826494546391002e-05,cifar_seeds_1011_1213.json
cifar,learned,1011,random_16,gaussian random,8.553891436732059,0.0001,0.030031960209871,0.028458132911648,-0.0039372891187667,-0.1383537398953968,0.0040312061214869,0.0042344247922301,-6.779784508911014e-06,cifar_seeds_1011_1213.json
cifar,learned,1011,random_17,gaussian random,8.435429505237067,0.0001,0.0300387670639166,0.0279758249309724,-0.0007527023553848,-0.0269054570237712,0.004108619682365,0.0015623351791873,0.0001399174255669,cifar_seeds_1011_1213.json
cifar,learned,1011,random_18,gaussian random,8.091071940514443,0.0001,0.0300405561793897,0.0277869325654115,0.0018330365419387,0.0659675744209526,0.0042338966254753,0.004059572238475,2.846065906604505e-05,cifar_seeds_1011_1213.json
cifar,learned,1011,random_19,gaussian random,8.12683152971781,0.0001,0.0300372592300562,0.0279508929841386,0.0018077343702316,0.0646753708819774,0.0041534942414676,2.5524850570946e-05,2.1485230175073244e-05,cifar_seeds_1011_1213.json
cifar,learned,1011,random_20,gaussian random,8.449763323272148,0.0001,0.0300554059906983,0.0278624956762582,0.0038256645202636,0.1373051633534587,0.0041203783627472,0.0024751310702413,0.0003585499730373,cifar_seeds_1011_1213.json
cifar,learned,1011,random_21,gaussian random,8.2774661435438,0.0001,0.0300744558626462,0.0283969573315972,0.0057960599660873,0.2041084859340926,0.004216871955989,-0.0054573002271354,0.0001807806036415,cifar_seeds_1011_1213.json
cifar,learned,1011,random_22,gaussian random,8.17031847736719,0.0001,0.0300779825048934,0.0282190956008663,0.0020077675580978,0.0711492524953987,0.0043436764556716,-0.0006772888591513,-0.0001976300191365,cifar_seeds_1011_1213.json
cifar,learned,1011,random_23,gaussian random,8.442438849468099,0.0001,0.0300806632767671,0.0280885820799782,0.0008748918771743,0.0311475985040201,0.0040680212215105,-0.0071185315027832,-5.655978670879606e-05,cifar_seeds_1011_1213.json
cifar,learned,1011,random_24,gaussian random,8.320914463919552,0.0001,0.0300955576189746,0.0282585668224677,-0.0004843324422836,-0.0171393137283433,0.0042845444242915,-0.0074328947812318,0.0002713583867055,cifar_seeds_1011_1213.json
cifar,learned,1011,random_25,gaussian random,8.292932824367778,0.0001,0.0300847801865458,0.0284357398837317,-0.0077138394117355,-0.2712726816068772,0.0041411624923461,-0.0044010435231029,7.239491450951003e-05,cifar_seeds_1011_1213.json
cifar,learned,1011,random_26,gaussian random,8.045091670437222,0.0001,0.0300523411632237,0.0282417944314546,0.0004322677850723,0.0153059603249176,0.0042796554512728,0.004679212346673,4.775098593267209e-05,cifar_seeds_1011_1213.json
cifar,learned,1011,random_27,gaussian random,8.042188753722323,0.0001,0.0301009423128514,0.0284636251636421,0.0084327608346939,0.2962644703973069,0.0044237725076241,0.0054699187166988,0.0001932831876175,cifar_seeds_1011_1213.json
cifar,learned,1011,random_28,gaussian random,8.580563052737217,0.0001,0.0300579314192913,0.0282551874930827,-0.000235766172409,-0.008344172993606,0.0041857238382162,0.0030236418824642,-0.0001102309962777,cifar_seeds_1011_1213.json
cifar,learned,1011,random_29,gaussian random,8.582003785141321,0.0001,0.0300516994412733,0.0277611637445521,-4.79966402053833e-05,-0.0017289131193141,0.0039362307696856,-0.0051153851673007,-0.0001914891950974,cifar_seeds_1011_1213.json
cifar,learned,1011,random_30,gaussian random,8.05819744591773,0.0001,0.0300639189746952,0.0287605024269638,0.0043059438467025,0.1497172678967395,0.0043290414184711,-0.0010902606882154,0.0003694084254609,cifar_seeds_1011_1213.json
cifar,learned,1011,random_31,gaussian random,8.55763299403438,0.0001,0.030057664829578,0.0277205731230507,0.000630959868431,0.0227614294131034,0.0040009226984303,-0.0108609097078442,-4.037176770270525e-06,cifar_seeds_1011_1213.json
cifar,learned,1011,task_gradient,held-out task-gradient ascent,50.21949550248646,0.0001,0.0295051842709123,0.0269456563610009,0.003795102238655,0.1408428203718885,0.0005973775662185,1.0,-0.0001726040781957,cifar_seeds_1011_1213.json
cifar,learned,1213,random_00,gaussian random,7.235027091624275,0.0001,0.0300831712572332,0.0288432813919689,-0.0030994117259979,-0.1074569735626859,0.004832699337628,-0.0002649294910952,-0.0002745178994934,cifar_seeds_1011_1213.json
cifar,learned,1213,random_01,gaussian random,7.240697547709792,0.0001,0.0300651971091595,0.0288023286158286,-0.005862757563591,-0.2035515128582018,0.004816916949603,0.0013969116844236,-0.0002074739023649,cifar_seeds_1011_1213.json
cifar,learned,1213,random_02,gaussian random,7.236123492926288,0.0001,0.0300743805001317,0.0290759668899176,0.0051456838846206,0.176973784022466,0.0048079628782394,-0.0059487801045179,0.0003165747731321,cifar_seeds_1011_1213.json
cifar,learned,1213,random_03,gaussian random,7.161727882972424,0.0001,0.030066595527849,0.0290353866430883,-0.0025824755430221,-0.088942350751747,0.0049003465905393,0.0065441699698567,-0.0003367038676296,cifar_seeds_1011_1213.json
cifar,learned,1213,random_04,gaussian random,7.427693285933497,0.0001,0.0300412713149183,0.0290949345207264,-0.0011518448591232,-0.0395891889119972,0.0046757687544159,0.0025280627887696,0.0003494329713923,cifar_seeds_1011_1213.json
cifar,learned,1213,random_05,gaussian random,7.178554694060476,0.0001,0.0300448587332483,0.0289915614114225,-0.0003924816846847,-0.0135377905010013,0.0048676972840954,-0.0005238220328465,-0.0001073166284447,cifar_seeds_1011_1213.json
cifar,learned,1213,random_06,gaussian random,7.16810352086953,0.0001,0.0300493253036543,0.0287009192582489,0.0035376548767089,0.1232592881390801,0.0047888319119739,-0.0017231237143278,0.0001809997071174,cifar_seeds_1011_1213.json
cifar,learned,1213,random_07,gaussian random,7.16768653155293,0.0001,0.0300482217290997,0.0292839436222104,0.0048720985651016,0.16637440052324,0.0048739613745948,0.0053397668525576,2.471733015078748e-05,cifar_seeds_1011_1213.json
cifar,learned,1213,random_08,gaussian random,7.260974231077708,0.0001,0.0300381830197095,0.0285801602714694,-0.0028320997953414,-0.0990932090107511,0.0047500949946081,0.0017574563389644,-0.0003702819591592,cifar_seeds_1011_1213.json
cifar,learned,1213,random_09,gaussian random,7.217637856675549,0.0001,0.0300693693522234,0.0285188751522022,-0.0021669268608093,-0.0759821994817348,0.0048175345157939,0.0019280773121863,-0.0001861583833019,cifar_seeds_1011_1213.json
cifar,learned,1213,random_10,gaussian random,7.296902616136617,0.0001,0.0300722982054804,0.028908009309952,0.0049122720956802,0.169927719443106,0.0047744125061044,0.0003644337994046,0.0001565853516051,cifar_seeds_1011_1213.json
cifar,learned,1213,random_11,gaussian random,7.207539594036056,0.0001,0.0300618645137415,0.0289813595645018,0.0074807405471801,0.2581224849210677,0.0048203387673013,0.0004489239945542,0.0004428167845782,cifar_seeds_1011_1213.json
cifar,learned,1213,random_12,gaussian random,7.662070333690904,0.0001,0.0300447729977359,0.0285772153176488,-0.0012136250734329,-0.0424682762103627,0.0044809335567831,0.0043008988723158,-0.0003040274223237,cifar_seeds_1011_1213.json
cifar,learned,1213,random_13,gaussian random,7.229060806450468,0.0001,0.0300806320811094,0.0285988544019492,0.0029849857091903,0.1043743104963994,0.0047626224033837,0.0006624226807616,0.0001844009173539,cifar_seeds_1011_1213.json
cifar,learned,1213,random_14,gaussian random,7.077297843844092,0.0001,0.0301240547824188,0.0288796256847623,-0.0052482485771179,-0.1817284141562483,0.0049715843363799,-0.0051311776041984,-0.0003237934655418,cifar_seeds_1011_1213.json
cifar,learned,1213,random_15,gaussian random,7.365879731368205,0.0001,0.0300696611923991,0.02899126511276,-0.0029806643724441,-0.1028124975178216,0.0047691274382972,0.0014256265712901,-0.0003166830693537,cifar_seeds_1011_1213.json
cifar,learned,1213,random_16,gaussian random,6.980105069299034,0.0001,0.0300941277726558,0.0290823858146744,-0.0022081285715103,-0.0759266652186469,0.0050591273027755,-0.0039739389903843,-0.0003789939071634,cifar_seeds_1011_1213.json
cifar,learned,1213,random_17,gaussian random,7.094245794444674,0.0001,0.0300831375375965,0.0290512674296144,0.0021310895681381,0.0733561650382839,0.0049719498615394,-0.0006115249125286,-8.289155226783407e-05,cifar_seeds_1011_1213.json
cifar,learned,1213,random_18,gaussian random,7.11698884196803,0.0001,0.0301165314039907,0.0287954301782708,-0.0021144300699234,-0.0734293621186794,0.0049539095261695,0.0008259581518359,-0.0002398558763396,cifar_seeds_1011_1213.json
cifar,learned,1213,random_19,gaussian random,7.580099817065681,0.0001,0.0300628753265946,0.028609818719311,-0.0047484785318374,-0.1659737371433372,0.0044834168193085,-0.0001061217917595,-0.0004577428052678,cifar_seeds_1011_1213.json
cifar,learned,1213,random_20,gaussian random,7.291408725826034,0.0001,0.0300309631806392,0.028683735772908,-0.003262311220169,-0.1137338332076792,0.0048270543912176,0.0047274050302803,-0.0003379107368181,cifar_seeds_1011_1213.json
cifar,learned,1213,random_21,gaussian random,7.171041326193801,0.0001,0.0300638070010325,0.0285852189387976,-0.0026109367609024,-0.0913387008332016,0.0048592741831039,0.0041644815355539,-0.0003040231205103,cifar_seeds_1011_1213.json
cifar,learned,1213,random_22,gaussian random,7.083157249117205,0.0001,0.0300684407586657,0.0290497109888519,0.0017446428537368,0.0600571501178238,0.0049330760621275,-0.0033806762658059,-8.899397644610211e-05,cifar_seeds_1011_1213.json
cifar,learned,1213,random_23,gaussian random,7.272792643999556,0.0001,0.0300753387756076,0.0290548751917676,-0.0009530335664749,-0.0328011585038557,0.0047588688913499,-0.0028518545441329,-6.484807671722738e-05,cifar_seeds_1011_1213.json
cifar,learned,1213,random_24,gaussian random,7.109884518606423,0.0001,0.0301205019882766,0.0287028335671093,-0.0041306614875793,-0.1439112789307563,0.005076876881188,0.0029850380960851,-0.0002936532085827,cifar_seeds_1011_1213.json
cifar,learned,1213,random_25,gaussian random,7.079937660448035,0.0001,0.030039331870997,0.0287729870693926,-0.00549978017807,-0.1911438727166594,0.0049001429075404,-0.0061070285737514,-0.000401605752517,cifar_seeds_1011_1213.json
cifar,learned,1213,random_26,gaussian random,7.404071764437154,0.0001,0.0300426734911288,0.0285615600148716,0.0001367032527923,0.0047862670218706,0.0046821756715959,0.0028501560445874,0.000462006281793,cifar_seeds_1011_1213.json
cifar,learned,1213,random_27,gaussian random,7.392516473224878,0.0001,0.0300700566495129,0.029053584516824,-0.0042622685432434,-0.146703706758636,0.004662490177356,-0.007657678797841,-0.0001973124153767,cifar_seeds_1011_1213.json
cifar,learned,1213,random_28,gaussian random,7.22021482027054,0.0001,0.0300430860662576,0.0289546244656967,0.0011783391237258,0.0406960596267411,0.0048022395385398,-0.002041514031589,-0.0001056822858431,cifar_seeds_1011_1213.json
cifar,learned,1213,random_29,gaussian random,7.243531878650855,0.0001,0.0300739859849158,0.0286603524955315,-0.0023775547742843,-0.0829562293295259,0.0047310795914529,0.008843133226037,-0.0003906981234747,cifar_seeds_1011_1213.json
cifar,learned,1213,random_30,gaussian random,7.357279704116059,0.0001,0.0300431456921625,0.0290724155421709,-0.000148519873619,-0.0051086182846982,0.004639620489736,0.0072549479082226,0.0001587485969372,cifar_seeds_1011_1213.json
cifar,learned,1213,random_31,gaussian random,7.171426748377298,0.0001,0.03007102706119,0.0291865521686156,-0.0020440071821212,-0.0700324988821119,0.0048561754362165,0.0014619011199101,-0.0002923752224649,cifar_seeds_1011_1213.json
cifar,learned,1213,task_gradient,held-out task-gradient ascent,43.62159182687787,0.0001,0.0297714663443374,0.0279121397616188,0.0029786080121994,0.1067137108669539,0.0006877328117474,1.0,4.236250120839459e-05,cifar_seeds_1011_1213.json
cifar,sinusoidal,42,random_00,gaussian random,2.8208887329067283,0.0001,0.0301767066966662,0.0293965137308861,-0.0028995424509048,-0.0986355891534977,0.0197686636486404,0.0056849885731935,0.0001003021164963,cifar_seeds_42_123.json
cifar,sinusoidal,42,random_01,gaussian random,2.78037504928916,0.0001,0.0303283049866594,0.0294616254261869,-0.0019427388906478,-0.0659413342795772,0.0195216463389931,-0.0054861134849488,5.32943785778433e-05,cifar_seeds_42_123.json
cifar,sinusoidal,42,random_02,gaussian random,2.808309948839192,0.0001,0.030257073739571,0.0293495483462684,0.0015304684638977,0.0521462356367842,0.0200471459202162,-0.0014886910794302,0.0001208540824694,cifar_seeds_42_123.json
