architecture,family,seed,regime,point_index,rho,normalized_accuracy,clean_anchor,lower_envelope
vits,learned,789,adversarial_raw,6,0.1280946161241568,0.16337187616560986,False,False
vits,learned,1011,noise,0,0.0,1.0,True,False
vits,learned,1011,noise,1,0.00476957365307684,0.9998525617397716,False,False
vits,learned,1011,noise,2,0.009536183926468296,0.9993733873940288,False,False
vits,learned,1011,noise,3,0.019129852869732577,0.9992996682639145,False,False
vits,learned,1011,noise,4,0.0387316911674974,0.9992996682639145,False,False
vits,learned,1011,noise,5,0.0803177887965961,0.9974198304460009,False,False
vits,learned,1011,noise,6,0.12434464854804488,0.993291559159602,False,False
vits,learned,1011,noise,7,0.16868408933681012,0.9875046074456322,False,False
vits,learned,1011,noise,8,0.2535911915473067,0.9701437523037229,False,False
vits,learned,1011,adversarial,0,0.0,1.0,True,True
vits,learned,1011,adversarial,1,0.019722159927959816,0.9683007740508663,False,True
vits,learned,1011,adversarial,2,0.03503847649128152,0.918908956874309,False,True
vits,learned,1011,adversarial,3,0.04782883447000917,0.8650939918908958,False,True
vits,learned,1011,adversarial,4,0.06322389538484961,0.7180243273129379,False,True
vits,learned,1011,adversarial,5,0.10134649515419336,0.04349428676741615,False,True
vits,learned,1011,adversarial,6,0.10621422160310269,0.04349428676741615,False,True
vits,learned,1011,adversarial_raw,0,0.0,1.0,True,False
vits,learned,1011,adversarial_raw,1,0.019722159927959816,0.9683007740508663,False,False
vits,learned,1011,adversarial_raw,2,0.03503847649128152,0.918908956874309,False,False
vits,learned,1011,adversarial_raw,3,0.04782883447000917,0.8650939918908958,False,False
vits,learned,1011,adversarial_raw,4,0.06322389538484961,0.7180243273129379,False,False
vits,learned,1011,adversarial_raw,5,0.10134649515419336,0.04349428676741615,False,False
vits,learned,1011,adversarial_raw,6,0.10621422160310269,0.06745300405455217,False,False
vits,learned,1213,noise,0,0.0,1.0,True,False
vits,learned,1213,noise,1,0.004645458956470943,1.0,False,False
vits,learned,1213,noise,2,0.009289876603028178,1.000037147102526,False,False
vits,learned,1213,noise,3,0.018648611744497896,0.999219910846954,False,False
vits,learned,1213,noise,4,0.037823918815406574,0.998179791976226,False,False
vits,learned,1213,noise,5,0.07855597054902601,0.9962852897473997,False,False
vits,learned,1213,noise,6,0.12130509701024458,0.9932763744427936,False,False
vits,learned,1213,noise,7,0.16408955572609943,0.986998514115899,False,False
vits,learned,1213,noise,8,0.2468008674203276,0.9635586924219911,False,False
vits,learned,1213,adversarial,0,0.0,1.0,True,True
vits,learned,1213,adversarial,1,0.016935119411115303,0.974368499257058,False,True
vits,learned,1213,adversarial,2,0.028735124567858754,0.9450222882615156,False,True
vits,learned,1213,adversarial,3,0.04032130151068322,0.9104754829123328,False,True
vits,learned,1213,adversarial,4,0.055304736951395705,0.8298662704309063,False,True
vits,learned,1213,adversarial,5,0.0858183096310339,0.3395245170876672,False,True
vits,learned,1213,adversarial,6,0.09832747088779775,0.06352154531946509,False,True
vits,learned,1213,adversarial_raw,0,0.0,1.0,True,False
vits,learned,1213,adversarial_raw,1,0.016935119411115303,0.974368499257058,False,False
vits,learned,1213,adversarial_raw,2,0.028735124567858754,0.9450222882615156,False,False
vits,learned,1213,adversarial_raw,3,0.04032130151068322,0.9104754829123328,False,False
vits,learned,1213,adversarial_raw,4,0.055304736951395705,0.8298662704309063,False,False
vits,learned,1213,adversarial_raw,5,0.0858183096310339,0.3395245170876672,False,False
vits,learned,1213,adversarial_raw,6,0.09832747088779775,0.06352154531946509,False,False
vits,sinusoidal,42,noise,0,0.0,1.0,True,False
vits,sinusoidal,42,noise,1,0.010953500448317601,0.9990135184508586,False,False
vits,sinusoidal,42,noise,2,0.027986129493862928,0.9983558640847644,False,False
vits,sinusoidal,42,noise,3,0.05922973628488222,0.9963463646328096,False,False
vits,sinusoidal,42,noise,4,0.1259112215280221,0.9906466934599927,False,False
vits,sinusoidal,42,noise,5,0.24593000346552488,0.947753014249178,False,False
vits,sinusoidal,42,noise,6,0.35968746785706596,0.7933503836317135,False,False
vits,sinusoidal,42,adversarial,0,0.0,1.0,True,True
vits,sinusoidal,42,adversarial,1,0.02065255186825077,0.9433686518085496,False,True
vits,sinusoidal,42,adversarial,2,0.03344135095590618,0.8903909389842893,False,True
vits,sinusoidal,42,adversarial,3,0.05427327854342225,0.7541103397880892,False,True
vits,sinusoidal,42,adversarial,4,0.0653226278900405,0.6090610157106321,False,True
vits,sinusoidal,42,adversarial,5,0.07570343984941286,0.4187066130800146,False,True
vits,sinusoidal,42,adversarial,6,0.08427980325601139,0.25502374862988675,False,True
vits,sinusoidal,42,adversarial,7,0.09002255147244083,0.13883814395323346,False,True
vits,sinusoidal,42,adversarial,8,0.0937996064798943,0.09316770186335403,False,True
vits,sinusoidal,42,adversarial,9,0.0959505328260359,0.07234198027036902,False,True
vits,sinusoidal,42,adversarial_raw,0,0.0,1.0,True,False
vits,sinusoidal,42,adversarial_raw,1,0.02065255186825077,0.9433686518085496,False,False
vits,sinusoidal,42,adversarial_raw,2,0.03344135095590618,0.8903909389842893,False,False
vits,sinusoidal,42,adversarial_raw,3,0.05427327854342225,0.7541103397880892,False,False
vits,sinusoidal,42,adversarial_raw,4,0.0653226278900405,0.6090610157106321,False,False
vits,sinusoidal,42,adversarial_raw,5,0.07570343984941286,0.4187066130800146,False,False
vits,sinusoidal,42,adversarial_raw,6,0.08427980325601139,0.25502374862988675,False,False
vits,sinusoidal,42,adversarial_raw,7,0.09002255147244083,0.13883814395323346,False,False
vits,sinusoidal,42,adversarial_raw,8,0.0937996064798943,0.09316770186335403,False,False
vits,sinusoidal,42,adversarial_raw,9,0.0959505328260359,0.07234198027036902,False,False
vits,sinusoidal,123,noise,0,0.0,1.0,True,False
vits,sinusoidal,123,noise,1,0.010846186929190867,1.0,False,False
vits,sinusoidal,123,noise,2,0.027551921556830044,0.999667528629479,False,False
vits,sinusoidal,123,noise,3,0.057607055077819644,1.0007757665312154,False,False
vits,sinusoidal,123,noise,4,0.12269494236181555,0.9978204654599188,False,False
vits,sinusoidal,123,noise,5,0.24493331408778046,0.9604359069080163,False,False
vits,sinusoidal,123,noise,6,0.3615233642811196,0.8462135205024012,False,False
vits,sinusoidal,123,adversarial,0,0.0,1.0,True,True
vits,sinusoidal,123,adversarial,1,0.019552783144099434,0.9412633912079793,False,True
vits,sinusoidal,123,adversarial,2,0.03180748287173903,0.8880679719246398,False,True
vits,sinusoidal,123,adversarial,3,0.049706209776104626,0.7724418175101588,False,True
vits,sinusoidal,123,adversarial,4,0.05920195954710851,0.6557074251939417,False,True
vits,sinusoidal,123,adversarial,5,0.06751198420668154,0.5408200960472849,False,True
vits,sinusoidal,123,adversarial,6,0.07470770498794613,0.39785740672330994,False,True
vits,sinusoidal,123,adversarial,7,0.08096359553745847,0.2744735869966753,False,True
vits,sinusoidal,123,adversarial,8,0.08516399362850376,0.19726634650905062,False,True
vits,sinusoidal,123,adversarial,9,0.08809552955874674,0.1407462135205024,False,True
vits,sinusoidal,123,adversarial_raw,0,0.0,1.0,True,False
vits,sinusoidal,123,adversarial_raw,1,0.019552783144099434,0.9412633912079793,False,False
vits,sinusoidal,123,adversarial_raw,2,0.03180748287173903,0.8880679719246398,False,False
vits,sinusoidal,123,adversarial_raw,3,0.049706209776104626,0.7724418175101588,False,False
vits,sinusoidal,123,adversarial_raw,4,0.05920195954710851,0.6557074251939417,False,False
vits,sinusoidal,123,adversarial_raw,5,0.06751198420668154,0.5408200960472849,False,False
vits,sinusoidal,123,adversarial_raw,6,0.07470770498794613,0.39785740672330994,False,False
vits,sinusoidal,123,adversarial_raw,7,0.08096359553745847,0.2744735869966753,False,False
vits,sinusoidal,123,adversarial_raw,8,0.08516399362850376,0.19726634650905062,False,False
vits,sinusoidal,123,adversarial_raw,9,0.08809552955874674,0.1407462135205024,False,False
vits,sinusoidal,456,noise,0,0.0,1.0,True,False
vits,sinusoidal,456,noise,1,0.011221163494809786,1.0004008746355686,False,False
vits,sinusoidal,456,noise,2,0.02870916778170037,1.0,False,False
vits,sinusoidal,456,noise,3,0.06111431413877096,0.9991982507288629,False,False
vits,sinusoidal,456,noise,4,0.13166690779613616,0.9947886297376094,False,False
vits,sinusoidal,456,noise,5,0.25983674124618056,0.9457725947521866,False,False
vits,sinusoidal,456,noise,6,0.37828438107892015,0.8005102040816328,False,False
vits,sinusoidal,456,adversarial,0,0.0,1.0,True,True
vits,sinusoidal,456,adversarial,1,0.023292394391369216,0.9205539358600583,False,True
vits,sinusoidal,456,adversarial,2,0.035537160030158964,0.8447521865889213,False,True
vits,sinusoidal,456,adversarial,3,0.052285919202297,0.673469387755102,False,True
vits,sinusoidal,456,adversarial,4,0.05952095346588745,0.5572157434402333,False,True
vits,sinusoidal,456,adversarial,5,0.06676554355099984,0.4387755102040817,False,True
vits,sinusoidal,456,adversarial,6,0.07267999527379779,0.3509475218658892,False,True
vits,sinusoidal,456,adversarial,7,0.07275940093363417,0.18549562682215745,False,True
vits,sinusoidal,456,adversarial,8,0.0772626130429571,0.18549562682215745,False,True
vits,sinusoidal,456,adversarial,9,0.07923839733806452,0.18549562682215745,False,True
vits,sinusoidal,456,adversarial_raw,0,0.0,1.0,True,False
vits,sinusoidal,456,adversarial_raw,1,0.023292394391369216,0.9205539358600583,False,False
vits,sinusoidal,456,adversarial_raw,2,0.035537160030158964,0.8447521865889213,False,False
vits,sinusoidal,456,adversarial_raw,3,0.052285919202297,0.673469387755102,False,False
vits,sinusoidal,456,adversarial_raw,4,0.05952095346588745,0.5572157434402333,False,False
vits,sinusoidal,456,adversarial_raw,5,0.06676554355099984,0.4387755102040817,False,False
vits,sinusoidal,456,adversarial_raw,6,0.07267999527379779,0.3509475218658892,False,False
vits,sinusoidal,456,adversarial_raw,7,0.07275940093363417,0.18549562682215745,False,False
vits,sinusoidal,456,adversarial_raw,8,0.0772626130429571,0.26457725947521865,False,False
vits,sinusoidal,456,adversarial_raw,9,0.07923839733806452,0.21027696793002917,False,False
vits,sinusoidal,789,noise,0,0.0,1.0,True,False
vits,sinusoidal,789,noise,1,0.010110527714093875,0.9994149908592321,False,False
vits,sinusoidal,789,noise,2,0.02560747296040508,0.9995612431444242,False,False
vits,sinusoidal,789,noise,3,0.05317347118870371,0.997001828153565,False,False
vits,sinusoidal,789,noise,4,0.113225804413595,0.989872029250457,False,False
vits,sinusoidal,789,noise,5,0.22981265503230103,0.953418647166362,False,False
vits,sinusoidal,789,noise,6,0.341046683319566,0.8416819012797075,False,False
vits,sinusoidal,789,adversarial,0,0.0,1.0,True,True
vits,sinusoidal,789,adversarial,1,0.01985691084711072,0.946617915904936,False,True
vits,sinusoidal,789,adversarial,2,0.031309892073986885,0.9082266910420476,False,True
vits,sinusoidal,789,adversarial,3,0.04731632028898835,0.8160877513711151,False,True
vits,sinusoidal,789,adversarial,4,0.05788505174256291,0.7283363802559415,False,True
vits,sinusoidal,789,adversarial,5,0.06817758607569392,0.5981718464351006,False,True
vits,sinusoidal,789,adversarial,6,0.07735045597084712,0.4563071297989031,False,True
vits,sinusoidal,789,adversarial,7,0.08500763917879556,0.33089579524680074,False,True
vits,sinusoidal,789,adversarial,8,0.08990955736450729,0.22888482632541135,False,True
vits,sinusoidal,789,adversarial,9,0.0936335072829131,0.16270566727605118,False,True
vits,sinusoidal,789,adversarial_raw,0,0.0,1.0,True,False
vits,sinusoidal,789,adversarial_raw,1,0.01985691084711072,0.946617915904936,False,False
vits,sinusoidal,789,adversarial_raw,2,0.031309892073986885,0.9082266910420476,False,False
vits,sinusoidal,789,adversarial_raw,3,0.04731632028898835,0.8160877513711151,False,False
vits,sinusoidal,789,adversarial_raw,4,0.05788505174256291,0.7283363802559415,False,False
vits,sinusoidal,789,adversarial_raw,5,0.06817758607569392,0.5981718464351006,False,False
vits,sinusoidal,789,adversarial_raw,6,0.07735045597084712,0.4563071297989031,False,False
vits,sinusoidal,789,adversarial_raw,7,0.08500763917879556,0.33089579524680074,False,False
vits,sinusoidal,789,adversarial_raw,8,0.08990955736450729,0.22888482632541135,False,False
vits,sinusoidal,789,adversarial_raw,9,0.0936335072829131,0.16270566727605118,False,False
vits,sinusoidal,1011,noise,0,0.0,1.0,True,False
vits,sinusoidal,1011,noise,1,0.011592264436757437,0.9992304873580066,False,False
vits,sinusoidal,1011,noise,2,0.02969771565317326,1.0000732869182851,False,False
vits,sinusoidal,1011,noise,3,0.06332122225484642,0.9988274093074387,False,False
vits,sinusoidal,1011,noise,4,0.13560146738111808,0.9945034811286186,False,False
vits,sinusoidal,1011,noise,5,0.26544527574820254,0.9521436423598388,False,False
vits,sinusoidal,1011,noise,6,0.38760263594348654,0.8190179552949799,False,False
vits,sinusoidal,1011,adversarial,0,0.0,1.0,True,True
vits,sinusoidal,1011,adversarial,1,0.02149993440988841,0.9391718578233786,False,True
vits,sinusoidal,1011,adversarial,2,0.029928480507225005,0.892634664712349,False,True
vits,sinusoidal,1011,adversarial,3,0.042679765425122265,0.7903994137046538,False,True
vits,sinusoidal,1011,adversarial,4,0.05306180642048076,0.6991572004397215,False,True
vits,sinusoidal,1011,adversarial,5,0.06476547146857062,0.5610113594723343,False,True
vits,sinusoidal,1011,adversarial,6,0.07497591463930947,0.38915353609380726,False,True
vits,sinusoidal,1011,adversarial,7,0.08333385002521376,0.24148039574935878,False,True
vits,sinusoidal,1011,adversarial,8,0.08910090649978078,0.1403444485159399,False,True
vits,sinusoidal,1011,adversarial,9,0.09298513832292592,0.08647856357640162,False,True
vits,sinusoidal,1011,adversarial_raw,0,0.0,1.0,True,False
vits,sinusoidal,1011,adversarial_raw,1,0.02149993440988841,0.9391718578233786,False,False
vits,sinusoidal,1011,adversarial_raw,2,0.029928480507225005,0.892634664712349,False,False
vits,sinusoidal,1011,adversarial_raw,3,0.042679765425122265,0.7903994137046538,False,False
vits,sinusoidal,1011,adversarial_raw,4,0.05306180642048076,0.6991572004397215,False,False
vits,sinusoidal,1011,adversarial_raw,5,0.06476547146857062,0.5610113594723343,False,False
vits,sinusoidal,1011,adversarial_raw,6,0.07497591463930947,0.38915353609380726,False,False
vits,sinusoidal,1011,adversarial_raw,7,0.08333385002521376,0.24148039574935878,False,False
vits,sinusoidal,1011,adversarial_raw,8,0.08910090649978078,0.1403444485159399,False,False
vits,sinusoidal,1011,adversarial_raw,9,0.09298513832292592,0.08647856357640162,False,False
vits,sinusoidal,1213,noise,0,0.0,1.0,True,False
vits,sinusoidal,1213,noise,1,0.01147148358724778,0.9991964937910884,False,False
vits,sinusoidal,1213,noise,2,0.029398722945320598,0.9985756026296567,False,False
vits,sinusoidal,1213,noise,3,0.06273538536555145,0.998137326515705,False,False
vits,sinusoidal,1213,noise,4,0.13374025809059634,0.991526661796932,False,False
vits,sinusoidal,1213,noise,5,0.26096220035770057,0.9347699050401754,False,False
vits,sinusoidal,1213,noise,6,0.38138297843951496,0.7534331628926224,False,False
vits,sinusoidal,1213,adversarial,0,0.0,1.0,True,True
vits,sinusoidal,1213,adversarial,1,0.021947599960140094,0.9240321402483566,False,True
vits,sinusoidal,1213,adversarial,2,0.03560281122383857,0.8407596785975164,False,True
vits,sinusoidal,1213,adversarial,3,0.05237506806905123,0.6435354273192111,False,True
vits,sinusoidal,1213,adversarial,4,0.06113021943988444,0.49890430971512056,False,True
vits,sinusoidal,1213,adversarial,5,0.06899722992283523,0.3608473338203068,False,True
vits,sinusoidal,1213,adversarial,6,0.07527254592218176,0.2501826150474799,False,True
vits,sinusoidal,1213,adversarial,7,0.08021455899104012,0.16179693206720236,False,True
vits,sinusoidal,1213,adversarial,8,0.0850312409711743,0.1110299488677867,False,True
vits,sinusoidal,1213,adversarial,9,0.08769570668589602,0.07450693937180423,False,True
vits,sinusoidal,1213,adversarial_raw,0,0.0,1.0,True,False
vits,sinusoidal,1213,adversarial_raw,1,0.021947599960140094,0.9240321402483566,False,False
vits,sinusoidal,1213,adversarial_raw,2,0.03560281122383857,0.8407596785975164,False,False
vits,sinusoidal,1213,adversarial_raw,3,0.05237506806905123,0.6435354273192111,False,False
vits,sinusoidal,1213,adversarial_raw,4,0.06113021943988444,0.49890430971512056,False,False
vits,sinusoidal,1213,adversarial_raw,5,0.06899722992283523,0.3608473338203068,False,False
vits,sinusoidal,1213,adversarial_raw,6,0.07527254592218176,0.2501826150474799,False,False
vits,sinusoidal,1213,adversarial_raw,7,0.08021455899104012,0.16179693206720236,False,False
vits,sinusoidal,1213,adversarial_raw,8,0.0850312409711743,0.1110299488677867,False,False
vits,sinusoidal,1213,adversarial_raw,9,0.08769570668589602,0.07450693937180423,False,False
vits,rope,42,noise,0,0.0,1.0,True,False
vits,rope,42,noise,1,0.024173833044995117,0.9983275261324043,False,False
vits,rope,42,noise,2,0.0483671630825624,0.997595818815331,False,False
vits,rope,42,noise,3,0.09688874337034223,0.996062717770035,False,False
vits,rope,42,noise,4,0.19480653271048487,0.9924738675958189,False,False
vits,rope,42,noise,5,0.39350734844130547,0.9645993031358886,False,False
vits,rope,42,noise,6,0.5882034453330317,0.8908710801393729,False,False
vits,rope,42,adversarial,0,0.0,1.0,True,True
vits,rope,42,adversarial,1,0.01581005505864724,0.9958188153310105,False,True
vits,rope,42,adversarial,2,0.026414998252829443,0.9878048780487806,False,True
vits,rope,42,adversarial,3,0.051518032084449925,0.8578397212543554,False,True
vits,rope,42,adversarial,4,0.08507933277555473,0.3271777003484321,False,True
vits,rope,42,adversarial,5,0.11519102349761626,0.07839721254355402,False,True
vits,rope,42,adversarial_raw,0,0.0,1.0,True,False
vits,rope,42,adversarial_raw,1,0.01581005505864724,0.9958188153310105,False,False
vits,rope,42,adversarial_raw,2,0.026414998252829443,0.9878048780487806,False,False
vits,rope,42,adversarial_raw,3,0.051518032084449925,0.8578397212543554,False,False
vits,rope,42,adversarial_raw,4,0.08507933277555473,0.3271777003484321,False,False
vits,rope,42,adversarial_raw,5,0.11519102349761626,0.07839721254355402,False,False
vits,rope,123,noise,0,0.0,1.0,True,False
vits,rope,123,noise,1,0.023720969746010796,1.0001052631578946,False,False
vits,rope,123,noise,2,0.04746123005785863,0.9998947368421052,False,False
vits,rope,123,noise,3,0.09506662037517705,0.9989473684210527,False,False
vits,rope,123,noise,4,0.1910607714525126,0.9943859649122807,False,False
vits,rope,123,noise,5,0.38602880261210226,0.9685263157894737,False,False
vits,rope,123,noise,6,0.5785295698842448,0.9081052631578947,False,False
vits,rope,123,adversarial,0,0.0,1.0,True,True
vits,rope,123,adversarial,1,0.015735415145507876,1.0,False,True
vits,rope,123,adversarial,2,0.028585989508461536,0.9901754385964912,False,True
vits,rope,123,adversarial,3,0.0666630520225247,0.8824561403508772,False,True
vits,rope,123,adversarial,4,0.10317559110734235,0.283859649122807,False,True
vits,rope,123,adversarial,5,0.13021524753677913,0.08175438596491227,False,True
vits,rope,123,adversarial_raw,0,0.0,1.0,True,False
vits,rope,123,adversarial_raw,1,0.015735415145507876,1.0014035087719297,False,False
vits,rope,123,adversarial_raw,2,0.028585989508461536,0.9901754385964912,False,False
vits,rope,123,adversarial_raw,3,0.0666630520225247,0.8824561403508772,False,False
vits,rope,123,adversarial_raw,4,0.10317559110734235,0.283859649122807,False,False
vits,rope,123,adversarial_raw,5,0.13021524753677913,0.08175438596491227,False,False
vits,rope,456,noise,0,0.0,1.0,True,False
vits,rope,456,noise,1,0.022453342249402843,0.9995817357964448,False,False
vits,rope,456,noise,2,0.044927153540975526,0.9986057859881491,False,False
vits,rope,456,noise,3,0.09003036129980654,0.9968630184733357,False,False
vits,rope,456,noise,4,0.18131249913189104,0.992018124782154,False,False
vits,rope,456,noise,5,0.36897942386475047,0.9688393168351341,False,False
vits,rope,456,noise,6,0.5576932674361698,0.899233182293482,False,False
vits,rope,456,adversarial,0,0.0,1.0,True,True
vits,rope,456,adversarial,1,0.014699863487430204,0.9975601254792611,False,True
vits,rope,456,adversarial,2,0.02451161170396026,0.9937260369466713,False,True
vits,rope,456,adversarial,3,0.048163560102758386,0.9027535726734053,False,True
vits,rope,456,adversarial,4,0.08509638273625693,0.33495991634715927,False,True
vits,rope,456,adversarial,5,0.11679496260213246,0.08295573370512374,False,True
vits,rope,456,adversarial_raw,0,0.0,1.0,True,False
vits,rope,456,adversarial_raw,1,0.014699863487430204,0.9975601254792611,False,False
vits,rope,456,adversarial_raw,2,0.02451161170396026,0.9937260369466713,False,False
vits,rope,456,adversarial_raw,3,0.048163560102758386,0.9027535726734053,False,False
vits,rope,456,adversarial_raw,4,0.08509638273625693,0.33495991634715927,False,False
vits,rope,456,adversarial_raw,5,0.11679496260213246,0.08295573370512374,False,False
vits,rope,789,noise,0,0.0,1.0,True,False
vits,rope,789,noise,1,0.02296399737409657,1.0001403508771929,False,False
vits,rope,789,noise,2,0.04594379518568057,1.0001754385964912,False,False
vits,rope,789,noise,3,0.09203456916758854,0.9998245614035086,False,False
vits,rope,789,noise,4,0.18515737923268882,0.9959649122807017,False,False
vits,rope,789,noise,5,0.3759330127442084,0.9720701754385963,False,False
vits,rope,789,noise,6,0.5670150142414376,0.9080701754385965,False,False
vits,rope,789,adversarial,0,0.0,1.0,True,True
vits,rope,789,adversarial,1,0.015560180214188845,1.0,False,True
vits,rope,789,adversarial,2,0.030166719438432615,0.9950877192982455,False,True
vits,rope,789,adversarial,3,0.048512898579002574,0.8831578947368419,False,True
vits,rope,789,adversarial,4,0.07924920814427047,0.27999999999999997,False,True
vits,rope,789,adversarial,5,0.10411208324905995,0.07157894736842105,False,True
vits,rope,789,adversarial_raw,0,0.0,1.0,True,False
vits,rope,789,adversarial_raw,1,0.015560180214188845,1.0010526315789474,False,False
vits,rope,789,adversarial_raw,2,0.030166719438432615,0.9950877192982455,False,False
vits,rope,789,adversarial_raw,3,0.048512898579002574,0.8831578947368419,False,False
vits,rope,789,adversarial_raw,4,0.07924920814427047,0.27999999999999997,False,False
vits,rope,789,adversarial_raw,5,0.10411208324905995,0.07157894736842105,False,False
vits,rope,1011,noise,0,0.0,1.0,True,False
vits,rope,1011,noise,1,0.02258367145346909,0.9995101469559133,False,False
vits,rope,1011,noise,2,0.045191665118054294,0.9992302309307208,False,False
vits,rope,1011,noise,3,0.09058204604205221,0.9975507347795661,False,False
vits,rope,1011,noise,4,0.18250697544265748,0.9921623512946116,False,False
vits,rope,1011,noise,5,0.37140250105014816,0.9674247725682296,False,False
vits,rope,1011,noise,6,0.561173533664854,0.9009097270818754,False,False
vits,rope,1011,adversarial,0,0.0,1.0,True,True
vits,rope,1011,adversarial,1,0.014197615419750972,0.9965010496850946,False,True
vits,rope,1011,adversarial,2,0.024705268421734396,0.9898530440867739,False,True
vits,rope,1011,adversarial,3,0.05502056000873477,0.8995801259622114,False,True
vits,rope,1011,adversarial,4,0.09440914309370431,0.31210636808957315,False,True
vits,rope,1011,adversarial,5,0.12291580692759205,0.07522743177046885,False,True
vits,rope,1011,adversarial_raw,0,0.0,1.0,True,False
vits,rope,1011,adversarial_raw,1,0.014197615419750972,0.9965010496850946,False,False
vits,rope,1011,adversarial_raw,2,0.024705268421734396,0.9898530440867739,False,False
vits,rope,1011,adversarial_raw,3,0.05502056000873477,0.8995801259622114,False,False
vits,rope,1011,adversarial_raw,4,0.09440914309370431,0.31210636808957315,False,False
vits,rope,1011,adversarial_raw,5,0.12291580692759205,0.07522743177046885,False,False
vits,rope,1213,noise,0,0.0,1.0,True,False
vits,rope,1213,noise,1,0.02265591738886063,0.9991663772143106,False,False
vits,rope,1213,noise,2,0.04533651679412432,0.9990969086488365,False,False
vits,rope,1213,noise,3,0.09086957569678866,0.9986106286905176,False,False
vits,rope,1213,noise,4,0.18307032072289892,0.9932268148662731,False,False
vits,rope,1213,noise,5,0.37217018035311755,0.9635290031260855,False,False
vits,rope,1213,noise,6,0.5614506643233038,0.8952066689822855,False,False
vits,rope,1213,adversarial,0,0.0,1.0,True,True
vits,rope,1213,adversarial,1,0.014177637034467805,0.9965265717262939,False,True
vits,rope,1213,adversarial,2,0.024374863394220365,0.9881903438693991,False,True
vits,rope,1213,adversarial,3,0.0501980695320225,0.87565126780132,False,True
vits,rope,1213,adversarial,4,0.08466570096189348,0.34317471344216743,False,True
vits,rope,1213,adversarial,5,0.11552437829711201,0.08648836401528309,False,True
vits,rope,1213,adversarial_raw,0,0.0,1.0,True,False
vits,rope,1213,adversarial_raw,1,0.014177637034467805,0.9965265717262939,False,False
vits,rope,1213,adversarial_raw,2,0.024374863394220365,0.9881903438693991,False,False
vits,rope,1213,adversarial_raw,3,0.0501980695320225,0.87565126780132,False,False
vits,rope,1213,adversarial_raw,4,0.08466570096189348,0.34317471344216743,False,False
vits,rope,1213,adversarial_raw,5,0.11552437829711201,0.08648836401528309,False,False
vits,alibi,42,noise,0,0.0,1.0,True,False
vits,alibi,42,noise,1,0.005773512356007976,0.9974247370330069,False,False
vits,alibi,42,noise,2,0.014424134958421733,0.9932172651432717,False,False
vits,alibi,42,noise,3,0.028813655799402992,0.9831338411316647,False,False
vits,alibi,42,noise,4,0.0574659106264527,0.9570910409865796,False,False
vits,alibi,42,noise,5,0.14221246285957287,0.7846209648168299,False,False
vits,alibi,42,noise,6,0.28074329332514714,0.5094668117519042,False,False
vits,alibi,42,noise,7,0.4188431395570128,0.3541530649256438,False,False
vits,alibi,42,adversarial,0,0.0,1.0,True,True
vits,alibi,42,adversarial,1,0.006151099030644816,0.9974610083424011,False,True
vits,alibi,42,adversarial,2,0.015431485323602747,0.9862169024301777,False,True
vits,alibi,42,adversarial,3,0.03300858593776773,0.9441421835328254,False,True
vits,alibi,42,adversarial,4,0.0664746357726635,0.8005077983315197,False,True
vits,alibi,42,adversarial,5,0.09826396999547563,0.5495103373231773,False,True
vits,alibi,42,adversarial,6,0.14300767224417393,0.5346391004715271,False,True
vits,alibi,42,adversarial,7,0.2355323845374887,0.09249183895538628,False,True
vits,alibi,42,adversarial_raw,0,0.0,1.0,True,False
vits,alibi,42,adversarial_raw,1,0.006151099030644816,0.9974610083424011,False,False
vits,alibi,42,adversarial_raw,2,0.015431485323602747,0.9862169024301777,False,False
vits,alibi,42,adversarial_raw,3,0.03300858593776773,0.9441421835328254,False,False
vits,alibi,42,adversarial_raw,4,0.0664746357726635,0.8005077983315197,False,False
vits,alibi,42,adversarial_raw,5,0.09826396999547563,0.5495103373231773,False,False
vits,alibi,42,adversarial_raw,6,0.14300767224417393,0.5346391004715271,False,False
vits,alibi,42,adversarial_raw,7,0.2355323845374887,0.09249183895538628,False,False
vits,alibi,123,noise,0,0.0,1.0,True,False
vits,alibi,123,noise,1,0.005747407156979882,0.9996721311475409,False,False
vits,alibi,123,noise,2,0.0143581970378328,0.9960291438979963,False,False
vits,alibi,123,noise,3,0.02868236829057544,0.9904918032786885,False,False
vits,alibi,123,noise,4,0.05723705732988751,0.9742805100182149,False,False
vits,alibi,123,noise,5,0.14233385098579554,0.884007285974499,False,False
vits,alibi,123,noise,6,0.2828689384162034,0.6583606557377049,False,False
vits,alibi,123,noise,7,0.4223619064738508,0.43938069216757736,False,False
vits,alibi,123,adversarial,0,0.0,1.0,True,True
vits,alibi,123,adversarial,1,0.006370162120626661,0.9941712204007285,False,True
vits,alibi,123,adversarial,2,0.016084810879580594,0.9887067395264116,False,True
vits,alibi,123,adversarial,3,0.03211612461703669,0.9679417122040073,False,True
vits,alibi,123,adversarial,4,0.06610982379156033,0.8061930783242258,False,True
vits,alibi,123,adversarial,5,0.09886741865267262,0.5832422586520947,False,True
vits,alibi,123,adversarial,6,0.1596748016503598,0.23060109289617484,False,True
vits,alibi,123,adversarial,7,0.22574039528474596,0.23060109289617484,False,True
vits,alibi,123,adversarial_raw,0,0.0,1.0,True,False
vits,alibi,123,adversarial_raw,1,0.006370162120626661,0.9941712204007285,False,False
